Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 12:20:00,10.000,Y,117.44,118.62,119.28,0.81,1.31,1.71,2.10%,0.93,0.12%,1.19%,0.05%,1.56%,0.03%,0.62%,0.02%,0.33%,0.02%,0.03%,0.02%,0.03%,0.01%,0.12%,0.01%,0.04%,0.01%,0.05%,0.01%,0.02%,0.01%,0.04%,0.01%,0.01%,0.00,0.71,0.01,0.44,0.01,0.19,0.00,0.13,0.00,0.20,0.00,0.19,0.00,0.14,0.00,0.10,0.00,0.10,0.00,0.08,0.00,0.04,0.00,0.03,117.36,118.44,119.06,1.11,1.20,1.28,2.06%,0.14,0.12%,1.03%,0.05%,1.60%,0.03%,0.68%,0.02%,0.32%,0.02%,0.10%,0.02%,0.06%,0.01%,0.14%,0.01%,0.02%,0.01%,0.02%,0.01%,0.06%,0.01%,0.02%,0.01%,0.02%,0.03,0.12,0.01,0.06,0.01,0.05,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.74,237.38,238.32,0.00,0.00,0.00,2.08%,0.00,0.12%,1.11%,0.05%,1.58%,0.03%,0.65%,0.02%,0.32%,0.02%,0.06%,0.01%,0.03%,0.01%,0.13%,0.01%,0.02%,0.01%,0.02%,0.01%,0.03%,0.01%,0.02%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276,0.865,228,24,59.88,59.99,60.05
23-Jul-2018 12:30:00,10.000,Y,116.08,118.76,120.02,1.37,1.56,1.72,2.13%,1.13,0.13%,1.20%,0.05%,1.61%,0.03%,0.62%,0.02%,0.31%,0.02%,0.04%,0.02%,0.03%,0.01%,0.10%,0.01%,0.02%,0.01%,0.07%,0.01%,0.04%,0.01%,0.05%,0.01%,0.03%,0.01,0.84,0.01,0.53,0.01,0.24,0.00,0.19,0.01,0.25,0.01,0.24,0.01,0.17,0.01,0.13,0.00,0.12,0.01,0.09,0.00,0.06,0.00,0.03,116.56,118.62,119.82,1.09,1.17,1.23,2.08%,0.14,0.13%,1.05%,0.05%,1.62%,0.03%,0.66%,0.02%,0.30%,0.02%,0.10%,0.02%,0.07%,0.01%,0.15%,0.01%,0.03%,0.01%,0.02%,0.01%,0.05%,0.01%,0.01%,0.01%,0.02%,0.02,0.11,0.01,0.06,0.01,0.04,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.94,237.68,240.18,0.00,0.00,0.00,2.10%,0.00,0.13%,1.12%,0.05%,1.61%,0.03%,0.64%,0.02%,0.30%,0.02%,0.06%,0.02%,0.02%,0.01%,0.13%,0.01%,0.02%,0.01%,0.03%,0.01%,0.02%,0.01%,0.03%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,0.842,252,12,59.95,60.00,60.08
23-Jul-2018 12:40:00,10.000,Y,117.66,118.70,119.06,1.42,1.55,1.77,2.15%,1.12,0.12%,1.19%,0.05%,1.63%,0.03%,0.63%,0.02%,0.31%,0.02%,0.04%,0.01%,0.03%,0.01%,0.11%,0.01%,0.02%,0.01%,0.06%,0.01%,0.04%,0.01%,0.05%,0.01%,0.04%,0.00,0.83,0.00,0.52,0.00,0.24,0.00,0.19,0.00,0.25,0.00,0.24,0.01,0.17,0.00,0.13,0.00,0.12,0.00,0.10,0.00,0.06,0.00,0.04,117.24,118.32,118.82,1.07,1.16,1.41,2.08%,0.14,0.12%,1.06%,0.05%,1.61%,0.03%,0.67%,0.02%,0.28%,0.02%,0.11%,0.01%,0.08%,0.01%,0.15%,0.01%,0.04%,0.01%,0.02%,0.01%,0.05%,0.01%,0.02%,0.01%,0.02%,0.03,0.11,0.01,0.06,0.01,0.04,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.84,237.32,238.16,0.00,0.00,0.00,2.11%,0.00,0.12%,1.12%,0.05%,1.62%,0.03%,0.65%,0.02%,0.30%,0.02%,0.07%,0.01%,0.03%,0.01%,0.13%,0.01%,0.02%,0.01%,0.02%,0.01%,0.03%,0.01%,0.03%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,0.842,240,12,59.96,60.00,60.04
23-Jul-2018 12:50:00,10.000,Y,117.44,118.46,119.00,0.33,1.44,2.07,2.18%,0.96,0.13%,1.20%,0.05%,1.65%,0.03%,0.63%,0.02%,0.33%,0.02%,0.03%,0.01%,0.03%,0.01%,0.12%,0.01%,0.03%,0.01%,0.06%,0.01%,0.03%,0.01%,0.03%,0.01%,0.04%,0.00,0.73,0.00,0.43,0.00,0.19,0.00,0.16,0.00,0.21,0.00,0.20,0.00,0.14,0.00,0.11,0.00,0.11,0.00,0.09,0.00,0.05,0.00,0.04,117.38,118.48,118.98,1.06,1.15,1.22,2.13%,0.14,0.13%,1.07%,0.05%,1.66%,0.03%,0.67%,0.02%,0.29%,0.02%,0.11%,0.02%,0.07%,0.01%,0.17%,0.01%,0.04%,0.01%,0.03%,0.01%,0.07%,0.01%,0.03%,0.01%,0.03%,0.02,0.11,0.01,0.06,0.01,0.04,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.74,237.26,238.10,0.00,0.00,0.00,2.14%,0.00,0.13%,1.13%,0.05%,1.66%,0.03%,0.65%,0.02%,0.31%,0.02%,0.06%,0.02%,0.03%,0.01%,0.14%,0.01%,0.02%,0.01%,0.02%,0.01%,0.03%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,0.865,240,36,59.93,59.99,60.04
23-Jul-2018 13:00:00,10.000,Y,117.26,118.36,118.94,0.31,0.39,0.45,2.17%,0.26,0.12%,1.15%,0.04%,1.65%,0.03%,0.69%,0.02%,0.35%,0.02%,0.05%,0.02%,0.06%,0.01%,0.17%,0.01%,0.07%,0.01%,0.04%,0.01%,0.01%,0.01%,0.02%,0.01%,0.02%,0.00,0.18,0.00,0.12,0.00,0.07,0.00,0.07,0.00,0.07,0.00,0.06,0.00,0.03,0.00,0.02,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.01,117.34,118.34,118.90,1.07,1.15,1.20,2.10%,0.14,0.13%,1.08%,0.04%,1.63%,0.03%,0.66%,0.02%,0.30%,0.02%,0.08%,0.01%,0.07%,0.01%,0.16%,0.01%,0.04%,0.01%,0.03%,0.01%,0.06%,0.01%,0.03%,0.01%,0.02%,0.02,0.11,0.01,0.06,0.01,0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.36,237.02,238.06,0.00,0.00,0.00,2.13%,0.00,0.12%,1.11%,0.04%,1.64%,0.03%,0.68%,0.02%,0.32%,0.02%,0.04%,0.01%,0.05%,0.01%,0.16%,0.01%,0.04%,0.01%,0.01%,0.01%,0.03%,0.01%,0.02%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168,0.922,156,36,59.96,60.00,60.04
23-Jul-2018 13:10:00,10.000,Y,117.38,118.34,118.74,0.32,1.14,1.64,2.18%,0.81,0.13%,1.17%,0.05%,1.66%,0.04%,0.64%,0.02%,0.34%,0.02%,0.04%,0.02%,0.05%,0.01%,0.14%,0.01%,0.05%,0.01%,0.06%,0.01%,0.04%,0.01%,0.04%,0.01%,0.03%,0.00,0.60,0.00,0.38,0.00,0.17,0.00,0.14,0.00,0.18,0.00,0.17,0.00,0.12,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.03,0.00,0.03,117.60,118.50,118.90,1.06,1.14,1.20,2.11%,0.14,0.13%,1.05%,0.05%,1.65%,0.03%,0.68%,0.02%,0.32%,0.02%,0.07%,0.02%,0.06%,0.02%,0.18%,0.01%,0.04%,0.01%,0.03%,0.01%,0.07%,0.01%,0.03%,0.01%,0.02%,0.02,0.11,0.01,0.06,0.01,0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.80,237.14,237.92,0.00,0.00,0.00,2.14%,0.00,0.13%,1.11%,0.05%,1.66%,0.03%,0.66%,0.02%,0.33%,0.02%,0.04%,0.02%,0.03%,0.01%,0.15%,0.01%,0.03%,0.01%,0.02%,0.01%,0.04%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252,0.870,216,24,59.95,60.00,60.06
23-Jul-2018 13:20:00,10.000,Y,117.50,118.58,119.08,0.84,1.22,1.75,2.18%,0.87,0.14%,1.14%,0.06%,1.70%,0.03%,0.63%,0.03%,0.33%,0.02%,0.03%,0.02%,0.04%,0.02%,0.12%,0.01%,0.03%,0.01%,0.07%,0.01%,0.04%,0.01%,0.04%,0.01%,0.05%,0.00,0.65,0.01,0.39,0.00,0.15,0.00,0.14,0.00,0.20,0.00,0.19,0.00,0.14,0.00,0.11,0.00,0.10,0.00,0.08,0.00,0.05,0.00,0.03,117.70,118.64,119.14,1.06,1.13,1.20,2.14%,0.14,0.14%,1.03%,0.06%,1.68%,0.04%,0.69%,0.03%,0.34%,0.02%,0.06%,0.02%,0.07%,0.02%,0.19%,0.02%,0.05%,0.01%,0.04%,0.01%,0.08%,0.01%,0.03%,0.01%,0.03%,0.02,0.11,0.01,0.06,0.01,0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.00,237.54,238.40,0.00,0.00,0.00,2.15%,0.00,0.14%,1.08%,0.06%,1.69%,0.04%,0.66%,0.03%,0.33%,0.02%,0.04%,0.02%,0.03%,0.01%,0.16%,0.01%,0.03%,0.01%,0.02%,0.01%,0.04%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252,0.865,216,24,59.96,60.01,60.05
23-Jul-2018 13:30:00,10.000,Y,117.44,118.62,119.24,0.85,1.05,1.63,2.23%,0.73,0.13%,1.16%,0.05%,1.75%,0.03%,0.64%,0.02%,0.32%,0.02%,0.03%,0.02%,0.03%,0.01%,0.12%,0.01%,0.04%,0.01%,0.08%,0.01%,0.03%,0.01%,0.03%,0.01%,0.05%,0.00,0.56,0.00,0.32,0.00,0.10,0.00,0.12,0.00,0.18,0.00,0.17,0.00,0.12,0.00,0.09,0.00,0.09,0.00,0.07,0.00,0.04,0.00,0.04,117.60,118.78,119.16,1.04,1.13,1.19,2.13%,0.14,0.12%,1.06%,0.05%,1.66%,0.03%,0.68%,0.02%,0.34%,0.02%,0.07%,0.02%,0.07%,0.01%,0.20%,0.01%,0.05%,0.01%,0.05%,0.01%,0.09%,0.01%,0.03%,0.01%,0.03%,0.02,0.11,0.01,0.06,0.01,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.94,237.70,238.52,0.00,0.00,0.00,2.17%,0.00,0.12%,1.10%,0.05%,1.70%,0.03%,0.66%,0.02%,0.32%,0.02%,0.05%,0.01%,0.03%,0.01%,0.16%,0.01%,0.03%,0.01%,0.02%,0.01%,0.04%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240,0.879,204,24,59.95,60.00,60.04
23-Jul-2018 13:40:00,10.000,Y,118.28,119.18,119.44,0.83,0.98,1.11,2.23%,0.68,0.11%,1.18%,0.04%,1.74%,0.03%,0.64%,0.02%,0.31%,0.01%,0.04%,0.01%,0.02%,0.01%,0.13%,0.01%,0.02%,0.01%,0.08%,0.01%,0.03%,0.01%,0.03%,0.01%,0.04%,0.00,0.52,0.00,0.29,0.00,0.09,0.00,0.10,0.00,0.16,0.00,0.16,0.00,0.11,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.04,0.00,0.03,118.14,118.96,119.36,0.01,0.25,1.18,2.13%,0.03,0.11%,1.05%,0.04%,1.67%,0.03%,0.68%,0.02%,0.33%,0.02%,0.07%,0.01%,0.09%,0.01%,0.20%,0.01%,0.06%,0.01%,0.05%,0.01%,0.09%,0.01%,0.04%,0.01%,0.03%,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.14,238.46,239.08,0.00,0.00,0.00,2.17%,0.00,0.11%,1.11%,0.04%,1.70%,0.03%,0.66%,0.02%,0.32%,0.02%,0.05%,0.01%,0.03%,0.01%,0.16%,0.01%,0.03%,0.01%,0.02%,0.01%,0.04%,0.01%,0.03%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144,-0.765,108,0,59.96,59.99,60.04
23-Jul-2018 13:50:00,10.000,Y,118.42,119.28,119.66,0.84,0.98,1.15,2.24%,0.68,0.11%,1.17%,0.04%,1.76%,0.03%,0.64%,0.02%,0.31%,0.02%,0.04%,0.01%,0.02%,0.01%,0.14%,0.01%,0.03%,0.01%,0.08%,0.01%,0.02%,0.01%,0.02%,0.01%,0.04%,0.00,0.52,0.00,0.29,0.00,0.09,0.00,0.10,0.00,0.16,0.00,0.15,0.00,0.11,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.04,0.00,0.04,118.02,119.06,119.58,0.00,0.00,0.14,2.13%,0.00,0.11%,1.05%,0.04%,1.68%,0.03%,0.65%,0.02%,0.33%,0.02%,0.09%,0.02%,0.08%,0.01%,0.21%,0.01%,0.08%,0.01%,0.05%,0.01%,0.08%,0.01%,0.06%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.22,238.66,239.46,0.00,0.00,0.00,2.18%,0.00,0.11%,1.10%,0.04%,1.72%,0.03%,0.64%,0.02%,0.31%,0.02%,0.06%,0.01%,0.04%,0.01%,0.17%,0.01%,0.04%,0.01%,0.02%,0.01%,0.04%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,-0.664,72,-12,59.94,60.00,60.04
