Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 14:20:00,10.000,Y,116.88,121.58,122.98,1.83,2.19,3.61,3.41%,0.75,0.15%,2.12%,0.06%,2.02%,0.04%,1.26%,0.03%,0.97%,0.03%,0.35%,0.02%,0.41%,0.02%,0.26%,0.02%,0.13%,0.02%,0.15%,0.01%,0.13%,0.01%,0.07%,0.01%,0.12%,0.03,0.60,0.01,0.37,0.01,0.20,0.01,0.09,0.01,0.05,0.00,0.05,0.00,0.04,0.00,0.03,0.00,0.02,0.00,0.02,0.00,0.02,0.00,0.01,121.28,123.14,125.56,0.00,0.00,0.13,2.96%,0.00,0.15%,2.06%,0.06%,1.58%,0.03%,1.01%,0.03%,0.88%,0.02%,0.08%,0.02%,0.25%,0.02%,0.21%,0.01%,0.12%,0.01%,0.05%,0.01%,0.07%,0.01%,0.08%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.76,244.34,245.66,0.00,0.00,0.00,3.15%,0.00,0.15%,2.08%,0.06%,1.79%,0.03%,1.13%,0.03%,0.92%,0.02%,0.20%,0.02%,0.33%,0.02%,0.22%,0.01%,0.04%,0.01%,0.09%,0.01%,0.06%,0.01%,0.03%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264,0.791,216,132,59.96,60.01,60.07
23-Jul-2018 14:30:00,10.000,Y,116.76,121.38,123.18,1.80,2.29,2.63,3.41%,0.89,0.14%,2.13%,0.05%,2.04%,0.04%,1.24%,0.03%,0.96%,0.02%,0.33%,0.02%,0.40%,0.02%,0.25%,0.01%,0.13%,0.01%,0.14%,0.01%,0.12%,0.01%,0.07%,0.01%,0.13%,0.03,0.70,0.02,0.46,0.01,0.25,0.01,0.11,0.01,0.05,0.01,0.07,0.01,0.05,0.01,0.02,0.01,0.02,0.00,0.03,0.00,0.02,0.00,0.01,121.66,123.52,125.86,0.00,0.00,0.13,2.95%,0.00,0.13%,2.04%,0.05%,1.58%,0.03%,1.03%,0.03%,0.90%,0.02%,0.09%,0.02%,0.24%,0.02%,0.21%,0.01%,0.12%,0.01%,0.03%,0.01%,0.07%,0.01%,0.08%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.14,244.50,245.76,0.00,0.00,0.00,3.15%,0.00,0.13%,2.07%,0.05%,1.80%,0.03%,1.13%,0.03%,0.93%,0.02%,0.21%,0.02%,0.32%,0.01%,0.22%,0.01%,0.05%,0.01%,0.09%,0.01%,0.07%,0.01%,0.03%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276,0.790,216,132,59.94,60.00,60.06
23-Jul-2018 14:40:00,10.000,Y,116.78,120.88,122.68,1.79,2.31,2.69,3.37%,0.89,0.12%,2.12%,0.05%,2.04%,0.03%,1.17%,0.03%,0.94%,0.02%,0.33%,0.02%,0.40%,0.02%,0.25%,0.02%,0.11%,0.01%,0.14%,0.01%,0.10%,0.01%,0.06%,0.01%,0.12%,0.03,0.71,0.02,0.46,0.02,0.22,0.01,0.08,0.01,0.07,0.01,0.08,0.01,0.04,0.01,0.02,0.01,0.04,0.00,0.04,0.00,0.02,0.00,0.01,122.56,123.94,125.62,0.00,0.00,0.13,2.89%,0.00,0.12%,1.98%,0.04%,1.59%,0.03%,0.99%,0.03%,0.85%,0.02%,0.10%,0.01%,0.22%,0.01%,0.19%,0.01%,0.13%,0.01%,0.03%,0.01%,0.06%,0.01%,0.09%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.60,244.44,245.96,0.00,0.00,0.00,3.10%,0.00,0.12%,2.04%,0.04%,1.81%,0.03%,1.07%,0.03%,0.89%,0.02%,0.21%,0.01%,0.31%,0.01%,0.21%,0.01%,0.04%,0.01%,0.07%,0.01%,0.05%,0.01%,0.03%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276,0.797,216,132,59.95,59.99,60.04
23-Jul-2018 14:50:00,10.000,Y,117.28,121.88,123.04,1.89,2.37,4.43,3.39%,0.87,0.11%,2.16%,0.04%,1.98%,0.03%,1.22%,0.03%,0.98%,0.02%,0.34%,0.02%,0.41%,0.01%,0.27%,0.01%,0.10%,0.01%,0.15%,0.01%,0.13%,0.01%,0.04%,0.01%,0.13%,0.03,0.69,0.02,0.45,0.01,0.24,0.01,0.10,0.01,0.05,0.00,0.06,0.00,0.05,0.00,0.02,0.00,0.03,0.00,0.04,0.00,0.03,0.00,0.01,121.54,123.08,125.42,0.00,0.00,0.13,2.89%,0.00,0.11%,2.00%,0.04%,1.59%,0.03%,0.99%,0.03%,0.86%,0.02%,0.11%,0.01%,0.22%,0.01%,0.19%,0.01%,0.12%,0.01%,0.02%,0.01%,0.06%,0.01%,0.10%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.62,244.56,245.60,0.00,0.00,0.00,3.11%,0.00,0.11%,2.06%,0.04%,1.77%,0.03%,1.09%,0.03%,0.92%,0.02%,0.21%,0.01%,0.32%,0.01%,0.21%,0.01%,0.04%,0.01%,0.08%,0.01%,0.06%,0.01%,0.03%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,0.802,228,132,59.95,60.00,60.04
23-Jul-2018 15:00:00,10.000,Y,120.24,121.92,122.84,2.14,2.47,4.73,3.37%,0.85,0.13%,2.14%,0.05%,1.97%,0.03%,1.23%,0.02%,0.96%,0.02%,0.35%,0.02%,0.42%,0.02%,0.24%,0.01%,0.12%,0.01%,0.15%,0.01%,0.12%,0.01%,0.04%,0.01%,0.13%,0.03,0.68,0.02,0.44,0.01,0.20,0.01,0.06,0.01,0.06,0.01,0.07,0.01,0.04,0.00,0.02,0.00,0.04,0.00,0.04,0.00,0.02,0.00,0.01,121.62,123.20,124.44,0.00,0.00,0.13,2.86%,0.00,0.13%,1.96%,0.05%,1.57%,0.03%,1.00%,0.02%,0.84%,0.02%,0.11%,0.02%,0.24%,0.02%,0.17%,0.01%,0.10%,0.01%,0.02%,0.01%,0.07%,0.01%,0.09%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242.94,244.72,246.18,0.00,0.00,0.00,3.08%,0.00,0.13%,2.04%,0.05%,1.76%,0.03%,1.10%,0.02%,0.89%,0.02%,0.21%,0.02%,0.33%,0.01%,0.18%,0.01%,0.03%,0.01%,0.08%,0.01%,0.05%,0.01%,0.03%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300,0.819,252,132,59.96,60.00,60.05
23-Jul-2018 15:10:00,10.000,Y,119.68,121.78,123.00,2.13,2.29,2.57,3.30%,0.86,0.11%,2.10%,0.05%,1.90%,0.03%,1.21%,0.02%,0.97%,0.02%,0.30%,0.02%,0.43%,0.01%,0.24%,0.01%,0.09%,0.01%,0.13%,0.01%,0.12%,0.01%,0.03%,0.01%,0.12%,0.03,0.69,0.02,0.45,0.01,0.22,0.01,0.07,0.01,0.06,0.01,0.07,0.00,0.04,0.00,0.01,0.00,0.04,0.00,0.04,0.00,0.02,0.00,0.01,122.00,124.16,124.90,0.00,0.00,0.13,2.96%,0.00,0.11%,2.03%,0.05%,1.60%,0.03%,1.01%,0.02%,0.94%,0.02%,0.11%,0.02%,0.27%,0.01%,0.20%,0.01%,0.12%,0.01%,0.02%,0.01%,0.07%,0.01%,0.09%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.30,245.52,246.48,0.00,0.00,0.00,3.10%,0.00,0.11%,2.05%,0.05%,1.74%,0.03%,1.10%,0.02%,0.96%,0.02%,0.19%,0.01%,0.35%,0.01%,0.21%,0.01%,0.05%,0.01%,0.07%,0.01%,0.07%,0.01%,0.04%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276,0.793,216,132,59.94,59.99,60.04
23-Jul-2018 15:20:00,10.000,Y,120.90,122.30,123.30,2.07,2.25,2.50,3.27%,0.84,0.11%,2.12%,0.04%,1.82%,0.03%,1.20%,0.02%,1.00%,0.02%,0.30%,0.02%,0.41%,0.01%,0.26%,0.01%,0.10%,0.01%,0.14%,0.01%,0.12%,0.01%,0.03%,0.01%,0.12%,0.03,0.67,0.01,0.44,0.01,0.21,0.01,0.07,0.01,0.05,0.01,0.07,0.01,0.05,0.00,0.02,0.00,0.03,0.00,0.04,0.00,0.02,0.00,0.01,121.36,123.60,124.48,0.00,0.00,0.13,2.96%,0.00,0.11%,2.06%,0.04%,1.57%,0.02%,0.99%,0.02%,0.94%,0.02%,0.09%,0.01%,0.27%,0.01%,0.20%,0.01%,0.12%,0.01%,0.02%,0.01%,0.08%,0.01%,0.10%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.88,245.52,246.48,0.00,0.00,0.00,3.08%,0.00,0.11%,2.08%,0.04%,1.69%,0.02%,1.09%,0.02%,0.97%,0.02%,0.18%,0.01%,0.34%,0.01%,0.22%,0.01%,0.05%,0.01%,0.07%,0.01%,0.07%,0.01%,0.04%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276,0.790,216,132,59.96,59.99,60.04
23-Jul-2018 15:30:00,10.000,Y,121.32,122.44,123.26,1.78,2.16,2.44,3.27%,0.78,0.12%,2.14%,0.05%,1.80%,0.03%,1.20%,0.03%,1.01%,0.02%,0.29%,0.02%,0.41%,0.02%,0.26%,0.01%,0.12%,0.01%,0.14%,0.01%,0.13%,0.01%,0.02%,0.01%,0.13%,0.03,0.61,0.02,0.41,0.02,0.22,0.01,0.09,0.01,0.04,0.01,0.06,0.01,0.05,0.01,0.02,0.00,0.02,0.00,0.03,0.00,0.03,0.00,0.01,121.10,122.92,123.60,0.00,0.00,0.13,2.87%,0.00,0.13%,2.01%,0.05%,1.51%,0.03%,0.96%,0.03%,0.92%,0.02%,0.06%,0.02%,0.25%,0.01%,0.20%,0.01%,0.11%,0.01%,0.02%,0.01%,0.08%,0.01%,0.09%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.68,244.98,245.86,0.00,0.00,0.00,3.04%,0.00,0.12%,2.07%,0.05%,1.64%,0.03%,1.07%,0.03%,0.96%,0.02%,0.15%,0.02%,0.33%,0.01%,0.21%,0.01%,0.05%,0.01%,0.08%,0.01%,0.07%,0.01%,0.04%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264,0.781,204,132,59.95,60.00,60.04
23-Jul-2018 15:40:00,10.000,Y,119.74,122.02,123.20,1.65,1.88,2.13,3.22%,0.53,0.13%,2.13%,0.05%,1.72%,0.03%,1.17%,0.03%,1.03%,0.02%,0.29%,0.02%,0.39%,0.01%,0.25%,0.01%,0.12%,0.01%,0.13%,0.01%,0.11%,0.01%,0.03%,0.01%,0.11%,0.03,0.42,0.01,0.25,0.01,0.16,0.01,0.11,0.00,0.06,0.00,0.03,0.00,0.04,0.00,0.04,0.00,0.02,0.00,0.01,0.00,0.02,0.00,0.01,121.26,122.90,124.26,0.00,0.00,0.13,2.87%,0.00,0.13%,2.05%,0.05%,1.49%,0.03%,0.90%,0.02%,0.92%,0.02%,0.12%,0.02%,0.23%,0.01%,0.19%,0.01%,0.10%,0.01%,0.02%,0.01%,0.07%,0.01%,0.08%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242.84,244.52,245.60,0.00,0.00,0.00,3.01%,0.00,0.13%,2.08%,0.05%,1.59%,0.03%,1.02%,0.02%,0.97%,0.02%,0.17%,0.02%,0.31%,0.01%,0.20%,0.01%,0.05%,0.01%,0.07%,0.01%,0.05%,0.01%,0.03%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228,0.769,180,132,59.97,60.01,60.05
23-Jul-2018 15:50:00,10.000,Y,122.00,123.46,124.36,1.72,1.87,4.45,3.19%,0.49,0.12%,2.13%,0.05%,1.68%,0.03%,1.16%,0.03%,1.07%,0.02%,0.24%,0.02%,0.35%,0.01%,0.27%,0.01%,0.13%,0.01%,0.11%,0.01%,0.14%,0.01%,0.04%,0.01%,0.09%,0.02,0.38,0.01,0.22,0.01,0.15,0.00,0.11,0.00,0.07,0.00,0.03,0.00,0.03,0.00,0.04,0.00,0.02,0.00,0.01,0.00,0.02,0.00,0.01,120.04,121.96,122.74,0.00,0.00,0.13,2.87%,0.00,0.12%,2.04%,0.05%,1.48%,0.03%,0.90%,0.02%,0.96%,0.02%,0.11%,0.02%,0.25%,0.02%,0.19%,0.01%,0.07%,0.01%,0.04%,0.01%,0.05%,0.01%,0.06%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.82,245.06,245.86,0.00,0.00,0.00,3.02%,0.00,0.12%,2.08%,0.05%,1.57%,0.03%,1.03%,0.02%,1.01%,0.02%,0.17%,0.02%,0.30%,0.01%,0.22%,0.01%,0.08%,0.01%,0.07%,0.01%,0.08%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228,0.764,180,132,59.96,60.00,60.05
