Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 13:00:00,10.000,Y,115.52,118.84,119.64,0.00,0.00,0.13,3.12%,0.00,0.14%,2.25%,0.06%,1.59%,0.04%,1.03%,0.03%,0.91%,0.03%,0.35%,0.02%,0.19%,0.02%,0.16%,0.02%,0.09%,0.01%,0.05%,0.01%,0.04%,0.01%,0.08%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.54,117.70,118.54,3.05,4.71,15.70,3.00%,0.55,0.14%,2.25%,0.06%,1.41%,0.04%,0.94%,0.03%,0.89%,0.03%,0.35%,0.02%,0.18%,0.02%,0.13%,0.01%,0.09%,0.01%,0.07%,0.01%,0.05%,0.01%,0.08%,0.01%,0.05%,0.06,0.51,0.01,0.10,0.01,0.09,0.00,0.07,0.01,0.06,0.01,0.04,0.01,0.04,0.00,0.02,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,231.58,238.08,239.70,0.00,0.00,0.00,3.05%,0.00,0.13%,2.25%,0.05%,1.50%,0.04%,0.99%,0.03%,0.90%,0.03%,0.35%,0.02%,0.18%,0.02%,0.15%,0.01%,0.09%,0.01%,0.05%,0.01%,0.04%,0.01%,0.08%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,552,0.996,540,48,59.95,60.00,60.05
23-Jul-2018 13:10:00,10.000,Y,115.58,118.68,119.18,0.00,0.00,0.13,3.20%,0.00,0.13%,2.36%,0.05%,1.55%,0.04%,1.09%,0.03%,0.91%,0.02%,0.33%,0.02%,0.24%,0.02%,0.17%,0.01%,0.09%,0.01%,0.05%,0.01%,0.03%,0.01%,0.07%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.38,117.52,118.16,4.60,5.24,5.64,3.08%,0.56,0.13%,2.37%,0.05%,1.38%,0.04%,1.00%,0.03%,0.88%,0.02%,0.33%,0.02%,0.24%,0.02%,0.12%,0.02%,0.09%,0.01%,0.05%,0.01%,0.03%,0.01%,0.09%,0.02%,0.07%,0.05,0.52,0.01,0.11,0.01,0.10,0.00,0.07,0.00,0.06,0.00,0.03,0.00,0.04,0.00,0.02,0.00,0.03,0.00,0.02,0.00,0.02,0.00,0.01,231.48,237.74,238.76,0.00,0.00,0.00,3.14%,0.00,0.13%,2.36%,0.05%,1.46%,0.04%,1.04%,0.03%,0.89%,0.02%,0.33%,0.02%,0.24%,0.02%,0.14%,0.01%,0.09%,0.01%,0.05%,0.01%,0.03%,0.01%,0.08%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,612,0.986,612,84,59.95,60.00,60.06
23-Jul-2018 13:20:00,10.000,Y,115.12,118.52,118.92,0.00,0.00,0.13,3.15%,0.00,0.13%,2.33%,0.05%,1.52%,0.03%,1.06%,0.03%,0.92%,0.02%,0.27%,0.02%,0.24%,0.02%,0.17%,0.01%,0.07%,0.01%,0.06%,0.01%,0.04%,0.01%,0.07%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.88,117.42,117.92,4.50,5.13,5.60,3.03%,0.55,0.14%,2.34%,0.05%,1.33%,0.04%,0.98%,0.03%,0.89%,0.02%,0.27%,0.02%,0.23%,0.02%,0.12%,0.01%,0.08%,0.01%,0.05%,0.01%,0.04%,0.01%,0.09%,0.01%,0.07%,0.05,0.52,0.01,0.11,0.01,0.08,0.00,0.07,0.00,0.05,0.00,0.03,0.00,0.04,0.00,0.02,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,230.52,237.50,238.26,0.00,0.00,0.00,3.09%,0.00,0.13%,2.33%,0.05%,1.42%,0.03%,1.02%,0.03%,0.90%,0.02%,0.27%,0.02%,0.23%,0.02%,0.15%,0.01%,0.08%,0.01%,0.05%,0.01%,0.04%,0.01%,0.08%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600,0.986,588,84,59.95,60.00,60.05
23-Jul-2018 13:30:00,10.000,Y,115.26,118.04,118.72,0.00,0.00,0.13,3.17%,0.00,0.13%,2.44%,0.05%,1.46%,0.03%,0.96%,0.03%,0.89%,0.02%,0.27%,0.02%,0.18%,0.02%,0.17%,0.01%,0.11%,0.01%,0.05%,0.01%,0.05%,0.01%,0.09%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.18,117.14,117.84,4.56,4.70,5.09,3.06%,0.46,0.13%,2.44%,0.05%,1.29%,0.03%,0.90%,0.03%,0.85%,0.02%,0.26%,0.02%,0.20%,0.02%,0.11%,0.01%,0.12%,0.01%,0.07%,0.01%,0.05%,0.01%,0.10%,0.01%,0.04%,0.03,0.42,0.01,0.11,0.00,0.10,0.00,0.08,0.00,0.03,0.00,0.05,0.00,0.04,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,231.14,236.72,238.12,0.00,0.00,0.00,3.10%,0.00,0.13%,2.44%,0.05%,1.37%,0.03%,0.93%,0.03%,0.87%,0.02%,0.26%,0.02%,0.19%,0.02%,0.14%,0.01%,0.11%,0.01%,0.06%,0.01%,0.05%,0.01%,0.09%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,552,0.984,540,84,59.94,60.00,60.05
23-Jul-2018 13:40:00,10.000,Y,114.48,117.96,118.66,0.00,0.00,0.13,3.07%,0.00,0.13%,2.36%,0.05%,1.43%,0.03%,0.93%,0.03%,0.85%,0.02%,0.26%,0.02%,0.15%,0.02%,0.17%,0.01%,0.11%,0.01%,0.06%,0.01%,0.03%,0.01%,0.08%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.02,116.96,117.64,4.52,4.67,5.20,2.95%,0.46,0.12%,2.37%,0.05%,1.23%,0.03%,0.85%,0.03%,0.80%,0.02%,0.27%,0.02%,0.18%,0.02%,0.12%,0.01%,0.11%,0.01%,0.07%,0.01%,0.04%,0.01%,0.08%,0.01%,0.02%,0.03,0.42,0.01,0.11,0.01,0.10,0.00,0.08,0.00,0.03,0.00,0.05,0.00,0.05,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.02,230.04,236.46,237.80,0.00,0.00,0.00,3.00%,0.00,0.12%,2.37%,0.05%,1.33%,0.03%,0.89%,0.03%,0.82%,0.02%,0.27%,0.02%,0.16%,0.02%,0.14%,0.01%,0.11%,0.01%,0.06%,0.01%,0.04%,0.01%,0.08%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,552,0.984,540,84,59.94,59.99,60.04
23-Jul-2018 13:50:00,10.000,Y,112.00,117.70,119.30,0.00,0.00,0.13,3.10%,0.00,0.12%,2.34%,0.05%,1.47%,0.03%,0.95%,0.03%,0.91%,0.02%,0.26%,0.02%,0.21%,0.01%,0.16%,0.01%,0.06%,0.01%,0.08%,0.01%,0.05%,0.01%,0.05%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.90,116.80,118.66,4.27,4.64,5.04,2.99%,0.50,0.13%,2.37%,0.05%,1.25%,0.03%,0.88%,0.03%,0.89%,0.02%,0.25%,0.02%,0.22%,0.02%,0.11%,0.01%,0.06%,0.01%,0.06%,0.01%,0.03%,0.01%,0.07%,0.01%,0.03%,0.03,0.46,0.01,0.06,0.00,0.13,0.00,0.11,0.00,0.02,0.00,0.04,0.00,0.06,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,225.38,236.02,239.44,0.00,0.00,0.00,3.04%,0.00,0.12%,2.35%,0.05%,1.36%,0.03%,0.92%,0.03%,0.90%,0.02%,0.26%,0.02%,0.21%,0.01%,0.13%,0.01%,0.06%,0.01%,0.06%,0.01%,0.04%,0.01%,0.06%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540,0.983,528,84,59.94,59.99,60.04
23-Jul-2018 14:00:00,10.000,Y,115.48,118.06,119.30,0.00,0.00,0.13,3.26%,0.00,0.13%,2.58%,0.05%,1.31%,0.03%,0.96%,0.03%,1.04%,0.02%,0.27%,0.02%,0.27%,0.02%,0.20%,0.01%,0.07%,0.01%,0.07%,0.01%,0.07%,0.01%,0.07%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.06,118.10,119.36,4.11,4.57,5.25,3.22%,0.53,0.13%,2.63%,0.05%,1.14%,0.03%,0.85%,0.03%,1.10%,0.03%,0.21%,0.02%,0.30%,0.02%,0.14%,0.01%,0.07%,0.01%,0.09%,0.01%,0.04%,0.01%,0.09%,0.01%,0.03%,0.05,0.48,0.01,0.06,0.01,0.14,0.00,0.11,0.00,0.04,0.00,0.04,0.00,0.06,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,233.08,237.70,240.18,0.00,0.00,0.00,3.23%,0.00,0.13%,2.60%,0.05%,1.22%,0.03%,0.91%,0.03%,1.07%,0.02%,0.24%,0.02%,0.28%,0.02%,0.17%,0.01%,0.07%,0.01%,0.08%,0.01%,0.06%,0.01%,0.08%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540,0.982,528,84,59.94,60.00,60.06
23-Jul-2018 14:10:00,10.000,Y,115.14,118.22,119.10,0.00,0.00,0.13,3.31%,0.00,0.15%,2.63%,0.06%,1.32%,0.04%,1.01%,0.03%,0.99%,0.03%,0.31%,0.02%,0.27%,0.02%,0.22%,0.01%,0.09%,0.01%,0.05%,0.01%,0.09%,0.01%,0.09%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.40,118.02,118.88,3.65,4.21,4.92,3.24%,0.47,0.15%,2.64%,0.06%,1.15%,0.04%,0.90%,0.03%,1.05%,0.03%,0.24%,0.02%,0.30%,0.02%,0.15%,0.01%,0.08%,0.01%,0.10%,0.01%,0.05%,0.01%,0.10%,0.01%,0.02%,0.08,0.43,0.01,0.08,0.01,0.11,0.00,0.07,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.01,0.01,0.03,0.01,0.01,0.00,0.01,0.00,0.01,232.30,237.78,239.42,0.00,0.00,0.00,3.27%,0.00,0.15%,2.63%,0.06%,1.23%,0.04%,0.96%,0.03%,1.02%,0.03%,0.27%,0.02%,0.28%,0.02%,0.18%,0.01%,0.09%,0.01%,0.07%,0.01%,0.07%,0.01%,0.09%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504,0.978,480,96,59.90,60.00,60.06
23-Jul-2018 14:20:00,10.000,Y,114.34,117.82,119.00,0.00,0.00,0.13,3.10%,0.00,0.15%,2.49%,0.06%,1.22%,0.03%,0.91%,0.03%,0.90%,0.03%,0.30%,0.02%,0.24%,0.02%,0.19%,0.02%,0.08%,0.01%,0.06%,0.01%,0.06%,0.01%,0.08%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.34,117.52,118.70,3.63,4.16,4.58,3.04%,0.48,0.15%,2.49%,0.06%,1.10%,0.04%,0.84%,0.03%,0.94%,0.03%,0.26%,0.02%,0.26%,0.02%,0.12%,0.01%,0.08%,0.01%,0.09%,0.01%,0.04%,0.01%,0.08%,0.01%,0.02%,0.07,0.45,0.01,0.03,0.01,0.10,0.00,0.07,0.01,0.05,0.01,0.05,0.01,0.04,0.00,0.02,0.01,0.03,0.00,0.02,0.00,0.02,0.00,0.01,230.16,236.88,239.04,0.00,0.00,0.00,3.06%,0.00,0.15%,2.49%,0.06%,1.15%,0.04%,0.88%,0.03%,0.92%,0.03%,0.28%,0.02%,0.25%,0.02%,0.15%,0.01%,0.08%,0.01%,0.07%,0.01%,0.05%,0.01%,0.08%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492,0.976,480,96,59.94,60.01,60.06
23-Jul-2018 14:30:00,10.000,Y,114.76,118.12,118.66,0.00,0.00,0.13,3.23%,0.00,0.13%,2.63%,0.05%,1.25%,0.03%,0.91%,0.03%,0.92%,0.02%,0.33%,0.02%,0.26%,0.01%,0.15%,0.01%,0.11%,0.01%,0.06%,0.01%,0.06%,0.01%,0.08%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.56,117.86,118.56,3.72,4.27,4.60,3.14%,0.50,0.13%,2.59%,0.05%,1.14%,0.03%,0.83%,0.03%,0.95%,0.02%,0.29%,0.02%,0.28%,0.02%,0.08%,0.01%,0.11%,0.01%,0.09%,0.01%,0.06%,0.01%,0.09%,0.01%,0.04%,0.06,0.47,0.01,0.03,0.01,0.10,0.00,0.06,0.00,0.06,0.01,0.05,0.00,0.03,0.00,0.02,0.00,0.04,0.00,0.02,0.00,0.01,0.00,0.00,230.82,237.52,238.68,0.00,0.00,0.00,3.18%,0.00,0.13%,2.61%,0.05%,1.19%,0.03%,0.87%,0.03%,0.93%,0.02%,0.31%,0.02%,0.27%,0.01%,0.12%,0.01%,0.11%,0.01%,0.08%,0.01%,0.06%,0.01%,0.08%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504,0.977,492,96,59.95,60.00,60.05
