Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 13:50:00,10.000,Y,117.52,118.88,119.68,16.08,16.57,17.01,3.03%,1.18,0.14%,2.35%,0.05%,1.26%,0.03%,0.81%,0.03%,1.11%,0.03%,0.14%,0.02%,0.23%,0.02%,0.16%,0.02%,0.07%,0.01%,0.06%,0.02%,0.10%,0.01%,0.03%,0.02%,0.13%,0.41,1.00,0.07,0.37,0.03,0.20,0.03,0.16,0.02,0.03,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,116.94,120.32,121.56,12.03,12.73,13.25,3.25%,1.16,0.15%,2.26%,0.06%,1.69%,0.03%,1.15%,0.03%,1.01%,0.02%,0.17%,0.02%,0.32%,0.02%,0.25%,0.02%,0.03%,0.01%,0.11%,0.02%,0.06%,0.01%,0.10%,0.01%,0.08%,0.49,0.32,0.08,0.69,0.04,0.61,0.02,0.18,0.01,0.26,0.01,0.13,0.01,0.06,0.01,0.04,0.01,0.01,0.01,0.02,0.01,0.02,0.00,0.03,235.80,239.08,240.74,0.00,0.00,0.00,3.12%,0.00,0.13%,2.30%,0.05%,1.47%,0.03%,0.98%,0.03%,1.06%,0.02%,0.16%,0.02%,0.27%,0.01%,0.21%,0.01%,0.04%,0.01%,0.08%,0.01%,0.05%,0.01%,0.06%,0.01%,0.10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3504,0.766,2676,2244,59.95,59.99,60.04
23-Jul-2018 14:00:00,10.000,Y,116.80,118.86,119.98,15.87,16.25,16.89,3.23%,1.19,0.14%,2.47%,0.05%,1.42%,0.04%,0.91%,0.03%,1.13%,0.03%,0.19%,0.02%,0.31%,0.02%,0.19%,0.02%,0.04%,0.02%,0.09%,0.02%,0.06%,0.01%,0.06%,0.02%,0.11%,0.40,1.01,0.07,0.40,0.03,0.21,0.03,0.15,0.02,0.03,0.01,0.04,0.01,0.02,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,116.62,120.76,121.94,12.33,12.70,13.31,3.21%,1.18,0.16%,2.31%,0.06%,1.54%,0.04%,1.09%,0.03%,1.08%,0.03%,0.13%,0.02%,0.27%,0.02%,0.23%,0.02%,0.05%,0.01%,0.12%,0.02%,0.05%,0.01%,0.11%,0.02%,0.09%,0.50,0.38,0.08,0.69,0.03,0.62,0.02,0.17,0.01,0.26,0.01,0.14,0.01,0.05,0.01,0.04,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.04,233.32,239.48,240.92,0.00,0.00,0.00,3.20%,0.00,0.13%,2.38%,0.05%,1.47%,0.04%,1.00%,0.03%,1.11%,0.02%,0.15%,0.02%,0.29%,0.02%,0.21%,0.01%,0.03%,0.01%,0.09%,0.01%,0.03%,0.01%,0.07%,0.01%,0.10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3468,0.761,2628,2244,59.95,60.00,60.06
23-Jul-2018 14:10:00,10.000,Y,116.42,118.90,119.56,15.05,16.10,16.45,3.20%,1.19,0.15%,2.42%,0.06%,1.41%,0.04%,0.98%,0.03%,1.09%,0.03%,0.19%,0.02%,0.29%,0.02%,0.26%,0.02%,0.06%,0.01%,0.11%,0.02%,0.05%,0.01%,0.07%,0.02%,0.11%,0.42,1.00,0.07,0.39,0.03,0.21,0.02,0.15,0.02,0.04,0.01,0.05,0.01,0.02,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,118.92,121.10,121.88,11.77,12.64,12.86,3.18%,1.18,0.16%,2.33%,0.06%,1.44%,0.04%,1.04%,0.03%,1.14%,0.03%,0.10%,0.02%,0.28%,0.02%,0.21%,0.02%,0.05%,0.02%,0.13%,0.02%,0.04%,0.02%,0.12%,0.01%,0.12%,0.50,0.41,0.08,0.68,0.03,0.62,0.02,0.17,0.01,0.25,0.01,0.14,0.01,0.07,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.03,0.01,0.03,235.36,239.86,241.08,0.00,0.00,0.00,3.17%,0.00,0.14%,2.36%,0.06%,1.42%,0.03%,1.01%,0.03%,1.11%,0.02%,0.13%,0.02%,0.28%,0.02%,0.23%,0.02%,0.03%,0.01%,0.10%,0.01%,0.04%,0.01%,0.09%,0.01%,0.11%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3444,0.756,2604,2244,59.94,60.00,60.06
23-Jul-2018 14:20:00,10.000,Y,117.48,118.80,119.68,15.83,16.14,16.33,3.29%,1.23,0.16%,2.53%,0.06%,1.39%,0.04%,0.98%,0.03%,1.11%,0.03%,0.29%,0.02%,0.24%,0.02%,0.28%,0.02%,0.05%,0.02%,0.13%,0.02%,0.04%,0.01%,0.08%,0.02%,0.13%,0.41,1.04,0.06,0.39,0.03,0.21,0.02,0.16,0.02,0.05,0.01,0.04,0.01,0.02,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,119.00,121.18,122.14,12.24,12.64,12.83,3.14%,1.19,0.16%,2.27%,0.06%,1.43%,0.04%,1.00%,0.03%,1.17%,0.03%,0.08%,0.02%,0.30%,0.02%,0.22%,0.02%,0.04%,0.02%,0.14%,0.01%,0.05%,0.01%,0.12%,0.02%,0.13%,0.50,0.39,0.08,0.69,0.03,0.62,0.02,0.17,0.01,0.26,0.01,0.15,0.01,0.07,0.01,0.05,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.03,238.14,239.86,241.08,0.00,0.00,0.00,3.20%,0.00,0.14%,2.39%,0.05%,1.41%,0.03%,0.99%,0.03%,1.14%,0.03%,0.17%,0.02%,0.27%,0.02%,0.24%,0.01%,0.04%,0.01%,0.11%,0.01%,0.03%,0.01%,0.08%,0.01%,0.11%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3444,0.757,2604,2244,59.94,60.01,60.05
23-Jul-2018 14:30:00,10.000,Y,118.16,119.44,120.30,15.83,16.06,16.25,3.47%,1.27,0.14%,2.68%,0.05%,1.46%,0.03%,0.97%,0.03%,1.20%,0.03%,0.32%,0.02%,0.28%,0.02%,0.31%,0.02%,0.06%,0.01%,0.14%,0.02%,0.06%,0.01%,0.09%,0.02%,0.12%,0.41,1.09,0.07,0.41,0.03,0.21,0.02,0.17,0.02,0.05,0.01,0.04,0.01,0.02,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,119.10,120.64,121.28,12.10,12.78,14.13,3.10%,1.18,0.14%,2.27%,0.06%,1.43%,0.03%,0.94%,0.03%,1.15%,0.03%,0.06%,0.02%,0.28%,0.02%,0.19%,0.02%,0.04%,0.01%,0.15%,0.01%,0.08%,0.02%,0.10%,0.01%,0.13%,0.52,0.35,0.08,0.69,0.03,0.62,0.02,0.18,0.01,0.25,0.01,0.14,0.01,0.06,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.04,0.01,0.05,238.22,239.94,240.94,0.00,0.00,0.00,3.26%,0.00,0.12%,2.47%,0.05%,1.44%,0.03%,0.95%,0.02%,1.16%,0.02%,0.17%,0.02%,0.28%,0.02%,0.22%,0.01%,0.04%,0.01%,0.09%,0.01%,0.03%,0.01%,0.06%,0.01%,0.08%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3456,0.759,2616,2232,59.94,60.00,60.04
23-Jul-2018 14:40:00,10.000,Y,117.46,119.70,120.64,15.33,16.10,16.37,3.52%,1.27,0.13%,2.65%,0.05%,1.57%,0.03%,1.02%,0.03%,1.20%,0.03%,0.35%,0.02%,0.29%,0.02%,0.33%,0.02%,0.10%,0.01%,0.15%,0.01%,0.09%,0.01%,0.12%,0.01%,0.14%,0.40,1.08,0.06,0.43,0.03,0.22,0.02,0.16,0.02,0.05,0.01,0.04,0.01,0.02,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,119.54,120.68,121.54,12.63,12.91,13.24,3.02%,1.22,0.16%,2.23%,0.06%,1.36%,0.03%,0.90%,0.03%,1.13%,0.02%,0.08%,0.02%,0.23%,0.02%,0.18%,0.02%,0.03%,0.01%,0.12%,0.01%,0.09%,0.02%,0.06%,0.01%,0.13%,0.51,0.27,0.08,0.75,0.03,0.63,0.02,0.19,0.01,0.25,0.01,0.16,0.01,0.08,0.01,0.05,0.01,0.03,0.01,0.04,0.01,0.05,0.01,0.06,238.60,240.26,241.36,0.00,0.00,0.00,3.24%,0.00,0.12%,2.43%,0.05%,1.47%,0.03%,0.96%,0.02%,1.16%,0.02%,0.16%,0.02%,0.26%,0.01%,0.23%,0.01%,0.04%,0.01%,0.08%,0.01%,0.02%,0.01%,0.06%,0.01%,0.08%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3480,0.764,2652,2232,59.95,60.00,60.04
23-Jul-2018 14:50:00,10.000,Y,116.56,119.18,120.42,15.46,16.08,16.38,3.73%,1.28,0.16%,2.76%,0.06%,1.74%,0.03%,1.08%,0.04%,1.21%,0.03%,0.43%,0.02%,0.34%,0.02%,0.36%,0.02%,0.13%,0.02%,0.19%,0.02%,0.13%,0.02%,0.14%,0.02%,0.15%,0.39,1.08,0.06,0.46,0.03,0.23,0.02,0.17,0.02,0.05,0.01,0.05,0.01,0.03,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,118.04,120.84,122.08,12.43,12.96,14.29,2.94%,1.25,0.14%,2.16%,0.05%,1.31%,0.03%,0.91%,0.03%,1.12%,0.02%,0.08%,0.02%,0.18%,0.02%,0.15%,0.02%,0.06%,0.02%,0.14%,0.01%,0.12%,0.01%,0.07%,0.01%,0.14%,0.51,0.20,0.08,0.81,0.03,0.66,0.02,0.20,0.01,0.25,0.01,0.16,0.01,0.09,0.01,0.06,0.01,0.02,0.01,0.04,0.01,0.06,0.01,0.07,234.88,239.88,241.72,0.00,0.00,0.00,3.28%,0.00,0.13%,2.44%,0.05%,1.52%,0.03%,0.99%,0.03%,1.15%,0.02%,0.19%,0.02%,0.26%,0.02%,0.23%,0.01%,0.04%,0.01%,0.07%,0.01%,0.02%,0.01%,0.05%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3480,0.767,2664,2220,59.95,60.00,60.05
23-Jul-2018 15:00:00,10.000,Y,113.14,116.36,117.44,15.19,16.00,16.43,3.73%,1.24,0.23%,2.75%,0.15%,1.78%,0.06%,1.08%,0.08%,1.18%,0.04%,0.39%,0.05%,0.36%,0.04%,0.34%,0.03%,0.14%,0.02%,0.17%,0.02%,0.11%,0.03%,0.13%,0.01%,0.10%,0.39,1.02,0.07,0.47,0.04,0.24,0.03,0.17,0.02,0.04,0.01,0.05,0.01,0.02,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,119.96,122.14,123.64,11.87,12.95,14.32,2.97%,1.26,0.14%,2.23%,0.06%,1.23%,0.05%,0.87%,0.05%,1.18%,0.04%,0.12%,0.02%,0.16%,0.02%,0.18%,0.02%,0.07%,0.01%,0.13%,0.02%,0.14%,0.01%,0.06%,0.01%,0.15%,0.50,0.22,0.08,0.82,0.03,0.68,0.02,0.20,0.01,0.24,0.01,0.16,0.01,0.08,0.01,0.06,0.01,0.02,0.01,0.04,0.01,0.06,0.01,0.07,236.12,238.34,239.62,0.00,0.00,0.00,3.25%,0.00,0.14%,2.43%,0.08%,1.50%,0.05%,0.97%,0.05%,1.14%,0.03%,0.14%,0.03%,0.25%,0.02%,0.22%,0.02%,0.04%,0.01%,0.06%,0.01%,0.04%,0.02%,0.04%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3444,0.771,2652,2172,59.95,60.00,60.06
23-Jul-2018 15:10:00,10.000,Y,113.86,117.06,118.52,14.95,15.95,16.38,3.79%,1.27,0.17%,2.77%,0.09%,1.78%,0.04%,1.11%,0.05%,1.26%,0.03%,0.40%,0.03%,0.37%,0.03%,0.38%,0.02%,0.16%,0.02%,0.19%,0.02%,0.14%,0.02%,0.15%,0.01%,0.12%,0.39,1.06,0.06,0.47,0.03,0.24,0.02,0.18,0.02,0.05,0.01,0.05,0.01,0.02,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,120.58,121.98,123.36,12.22,13.07,13.93,2.90%,1.26,0.16%,2.14%,0.06%,1.26%,0.04%,0.87%,0.03%,1.14%,0.02%,0.12%,0.02%,0.14%,0.02%,0.16%,0.01%,0.06%,0.01%,0.13%,0.01%,0.12%,0.01%,0.07%,0.01%,0.16%,0.52,0.25,0.08,0.81,0.03,0.67,0.02,0.20,0.01,0.23,0.01,0.15,0.01,0.08,0.01,0.06,0.01,0.03,0.01,0.03,0.01,0.06,0.01,0.07,236.34,238.88,240.46,0.00,0.00,0.00,3.26%,0.00,0.13%,2.41%,0.05%,1.52%,0.03%,0.98%,0.03%,1.17%,0.02%,0.17%,0.02%,0.25%,0.02%,0.23%,0.01%,0.05%,0.01%,0.06%,0.01%,0.04%,0.01%,0.05%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3456,0.771,2664,2184,59.94,59.99,60.05
23-Jul-2018 15:20:00,10.000,Y,114.88,117.20,119.54,15.40,15.93,16.24,3.89%,1.31,0.12%,2.87%,0.05%,1.81%,0.03%,1.06%,0.03%,1.34%,0.02%,0.39%,0.02%,0.39%,0.02%,0.41%,0.01%,0.18%,0.02%,0.22%,0.01%,0.16%,0.01%,0.18%,0.02%,0.14%,0.39,1.10,0.07,0.48,0.03,0.22,0.02,0.19,0.02,0.05,0.01,0.05,0.01,0.03,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,120.74,122.20,123.22,12.81,13.18,13.44,2.81%,1.27,0.14%,2.10%,0.05%,1.13%,0.03%,0.80%,0.03%,1.16%,0.02%,0.12%,0.02%,0.15%,0.02%,0.15%,0.02%,0.09%,0.01%,0.12%,0.01%,0.14%,0.01%,0.06%,0.01%,0.15%,0.53,0.27,0.08,0.81,0.03,0.67,0.02,0.19,0.01,0.23,0.01,0.14,0.01,0.08,0.01,0.06,0.01,0.02,0.01,0.03,0.01,0.05,0.01,0.07,236.78,239.24,241.52,0.00,0.00,0.00,3.26%,0.00,0.11%,2.44%,0.04%,1.46%,0.03%,0.92%,0.02%,1.22%,0.02%,0.17%,0.01%,0.26%,0.01%,0.24%,0.01%,0.05%,0.01%,0.07%,0.01%,0.04%,0.01%,0.06%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3468,0.771,2676,2196,59.95,60.00,60.06
