Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
24-Oct-2022 11:00:00,10.000,Y,112.60,115.98,117.10,1.39,5.01,8.08,4.30%,0.59,0.13%,3.32%,0.06%,2.15%,0.05%,0.93%,0.03%,1.19%,0.03%,0.39%,0.02%,0.26%,0.02%,0.17%,0.02%,0.33%,0.02%,0.17%,0.02%,0.25%,0.02%,0.24%,0.02%,0.14%,0.04,0.39,0.02,0.29,0.01,0.07,0.01,0.14,0.01,0.07,0.00,0.05,0.00,0.07,0.00,0.16,0.01,0.10,0.01,0.10,0.01,0.08,0.01,0.08,116.92,118.16,119.34,0.98,3.53,5.94,4.57%,0.53,0.13%,3.54%,0.06%,2.20%,0.06%,0.88%,0.03%,1.41%,0.03%,0.34%,0.02%,0.31%,0.02%,0.25%,0.02%,0.40%,0.02%,0.27%,0.02%,0.35%,0.02%,0.12%,0.01%,0.05%,0.01,0.21,0.01,0.30,0.01,0.16,0.00,0.20,0.00,0.08,0.01,0.06,0.01,0.07,0.01,0.15,0.01,0.12,0.01,0.08,0.01,0.09,0.01,0.06,231.22,233.48,234.86,0.00,0.00,0.00,4.42%,0.00,0.13%,3.43%,0.06%,2.17%,0.05%,0.89%,0.03%,1.30%,0.03%,0.37%,0.02%,0.29%,0.02%,0.19%,0.02%,0.35%,0.02%,0.21%,0.02%,0.29%,0.02%,0.17%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,972,-0.844,864,-300,59.93,60.00,60.08
24-Oct-2022 11:10:00,10.000,Y,115.04,117.14,118.52,1.09,1.54,2.89,4.39%,0.41,0.12%,3.35%,0.05%,2.28%,0.04%,0.93%,0.03%,1.22%,0.02%,0.38%,0.02%,0.33%,0.01%,0.15%,0.02%,0.25%,0.01%,0.19%,0.01%,0.25%,0.01%,0.18%,0.01%,0.18%,0.03,0.28,0.01,0.20,0.01,0.10,0.00,0.12,0.00,0.04,0.00,0.07,0.00,0.04,0.00,0.04,0.00,0.05,0.00,0.08,0.00,0.04,0.00,0.05,116.92,118.18,118.84,1.03,1.40,2.49,4.48%,0.34,0.12%,3.57%,0.05%,2.06%,0.04%,0.89%,0.03%,1.30%,0.02%,0.33%,0.02%,0.33%,0.02%,0.16%,0.02%,0.34%,0.02%,0.31%,0.02%,0.28%,0.02%,0.11%,0.01%,0.09%,0.00,0.19,0.00,0.13,0.00,0.16,0.00,0.14,0.00,0.02,0.00,0.04,0.00,0.04,0.00,0.04,0.00,0.07,0.00,0.05,0.00,0.06,0.00,0.03,231.90,234.66,236.24,0.00,0.00,0.00,4.42%,0.00,0.12%,3.46%,0.05%,2.16%,0.04%,0.90%,0.03%,1.26%,0.02%,0.35%,0.01%,0.32%,0.01%,0.13%,0.01%,0.27%,0.01%,0.24%,0.01%,0.26%,0.01%,0.13%,0.01%,0.12%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312,-0.538,168,-216,59.94,60.00,60.06
24-Oct-2022 11:20:00,10.000,Y,110.80,117.36,118.46,1.07,3.64,34.72,4.46%,0.72,0.13%,3.47%,0.05%,2.19%,0.03%,0.91%,0.03%,1.28%,0.02%,0.38%,0.02%,0.35%,0.01%,0.13%,0.02%,0.26%,0.01%,0.20%,0.02%,0.26%,0.02%,0.21%,0.02%,0.21%,0.01,0.60,0.01,0.28,0.00,0.11,0.00,0.15,0.00,0.03,0.00,0.07,0.00,0.03,0.00,0.04,0.00,0.06,0.01,0.09,0.01,0.05,0.01,0.06,117.36,118.60,121.58,1.02,1.42,2.57,4.57%,0.35,0.13%,3.58%,0.05%,2.15%,0.03%,0.95%,0.03%,1.32%,0.03%,0.32%,0.02%,0.36%,0.02%,0.23%,0.02%,0.36%,0.02%,0.40%,0.02%,0.35%,0.02%,0.15%,0.01%,0.10%,0.00,0.19,0.00,0.14,0.00,0.16,0.00,0.15,0.00,0.02,0.00,0.04,0.00,0.05,0.00,0.03,0.00,0.08,0.00,0.06,0.00,0.07,0.00,0.03,231.68,235.30,236.14,0.00,0.00,0.00,4.50%,0.00,0.13%,3.52%,0.05%,2.16%,0.03%,0.92%,0.03%,1.30%,0.02%,0.35%,0.02%,0.34%,0.01%,0.16%,0.02%,0.29%,0.02%,0.29%,0.02%,0.30%,0.02%,0.18%,0.01%,0.15%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,564,-0.572,384,-276,59.96,60.00,60.04
24-Oct-2022 11:30:00,10.000,Y,113.48,116.64,117.64,1.30,2.69,9.84,4.41%,0.63,0.14%,3.48%,0.06%,2.14%,0.03%,0.89%,0.03%,1.18%,0.02%,0.36%,0.02%,0.34%,0.02%,0.12%,0.02%,0.28%,0.02%,0.20%,0.02%,0.26%,0.02%,0.20%,0.02%,0.21%,0.01,0.51,0.01,0.24,0.00,0.12,0.00,0.15,0.00,0.03,0.00,0.07,0.00,0.03,0.00,0.04,0.00,0.06,0.01,0.10,0.01,0.05,0.00,0.06,117.22,118.88,120.42,1.06,1.41,2.52,4.67%,0.35,0.13%,3.65%,0.06%,2.26%,0.04%,0.92%,0.03%,1.34%,0.03%,0.29%,0.02%,0.34%,0.02%,0.24%,0.02%,0.33%,0.02%,0.42%,0.02%,0.36%,0.02%,0.14%,0.01%,0.12%,0.00,0.19,0.00,0.14,0.00,0.16,0.00,0.14,0.00,0.02,0.00,0.03,0.00,0.05,0.00,0.03,0.00,0.08,0.00,0.06,0.00,0.07,0.00,0.04,233.22,234.86,235.54,0.00,0.00,0.00,4.53%,0.00,0.13%,3.56%,0.06%,2.19%,0.03%,0.90%,0.03%,1.26%,0.03%,0.32%,0.02%,0.34%,0.02%,0.17%,0.02%,0.28%,0.02%,0.31%,0.02%,0.31%,0.02%,0.17%,0.01%,0.16%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,456,-0.492,264,-288,59.94,60.00,60.06
24-Oct-2022 11:40:00,10.000,Y,114.26,117.26,118.44,1.32,2.37,14.95,4.39%,0.62,0.13%,3.45%,0.05%,2.14%,0.04%,0.89%,0.03%,1.23%,0.02%,0.36%,0.02%,0.35%,0.02%,0.13%,0.02%,0.27%,0.02%,0.22%,0.01%,0.23%,0.02%,0.21%,0.02%,0.19%,0.02,0.48,0.01,0.24,0.01,0.13,0.00,0.14,0.00,0.03,0.00,0.08,0.00,0.04,0.00,0.04,0.00,0.07,0.00,0.08,0.00,0.06,0.00,0.05,116.62,118.58,120.50,1.03,1.43,2.61,4.64%,0.36,0.12%,3.66%,0.05%,2.18%,0.04%,0.91%,0.03%,1.36%,0.03%,0.24%,0.02%,0.33%,0.02%,0.24%,0.02%,0.34%,0.02%,0.42%,0.02%,0.33%,0.02%,0.16%,0.01%,0.10%,0.00,0.20,0.00,0.13,0.00,0.16,0.00,0.15,0.00,0.02,0.00,0.04,0.00,0.05,0.00,0.03,0.00,0.09,0.00,0.06,0.00,0.07,0.00,0.03,233.06,235.18,236.58,0.00,0.00,0.00,4.50%,0.00,0.12%,3.55%,0.05%,2.15%,0.04%,0.90%,0.03%,1.29%,0.02%,0.30%,0.02%,0.34%,0.02%,0.18%,0.02%,0.28%,0.02%,0.32%,0.01%,0.28%,0.02%,0.18%,0.01%,0.13%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420,-0.527,228,-264,59.95,60.00,60.06
24-Oct-2022 11:50:00,10.000,Y,113.18,116.94,118.22,0.37,1.28,15.23,4.51%,0.21,0.13%,3.60%,0.05%,2.12%,0.04%,0.91%,0.03%,1.24%,0.02%,0.38%,0.02%,0.35%,0.02%,0.13%,0.02%,0.20%,0.02%,0.19%,0.02%,0.15%,0.02%,0.17%,0.02%,0.17%,0.02,0.15,0.01,0.12,0.01,0.05,0.00,0.05,0.00,0.01,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,115.98,118.36,119.82,0.22,0.40,2.36,4.77%,0.17,0.13%,3.79%,0.05%,2.09%,0.03%,0.95%,0.03%,1.48%,0.03%,0.29%,0.02%,0.32%,0.02%,0.32%,0.02%,0.33%,0.02%,0.40%,0.02%,0.32%,0.02%,0.16%,0.02%,0.19%,0.00,0.13,0.00,0.06,0.00,0.05,0.00,0.02,0.00,0.02,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.03,0.00,0.02,0.00,0.02,0.00,0.01,231.88,234.64,235.68,0.00,0.00,0.00,4.62%,0.00,0.13%,3.70%,0.05%,2.10%,0.03%,0.92%,0.02%,1.36%,0.02%,0.32%,0.02%,0.33%,0.02%,0.22%,0.02%,0.22%,0.02%,0.30%,0.01%,0.23%,0.02%,0.16%,0.01%,0.17%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192,-0.896,156,0,59.96,60.00,60.05
24-Oct-2022 12:00:00,10.000,Y,114.22,116.70,117.92,1.29,3.43,14.29,4.52%,0.42,0.13%,3.57%,0.05%,2.24%,0.04%,0.91%,0.02%,1.15%,0.03%,0.42%,0.02%,0.30%,0.02%,0.09%,0.02%,0.30%,0.02%,0.17%,0.01%,0.21%,0.02%,0.22%,0.01%,0.13%,0.03,0.26,0.02,0.23,0.01,0.06,0.01,0.10,0.00,0.05,0.00,0.04,0.00,0.05,0.00,0.09,0.00,0.07,0.00,0.06,0.00,0.07,0.00,0.05,117.30,118.74,119.78,0.22,2.03,5.49,4.85%,0.41,0.13%,3.88%,0.05%,2.28%,0.04%,0.87%,0.03%,1.37%,0.03%,0.27%,0.02%,0.29%,0.02%,0.26%,0.02%,0.35%,0.02%,0.34%,0.02%,0.28%,0.03%,0.16%,0.01%,0.10%,0.00,0.20,0.00,0.23,0.00,0.11,0.00,0.12,0.00,0.05,0.00,0.05,0.00,0.06,0.00,0.09,0.00,0.08,0.00,0.05,0.00,0.08,0.00,0.04,232.54,234.80,235.98,0.00,0.00,0.00,4.67%,0.00,0.13%,3.72%,0.05%,2.26%,0.03%,0.88%,0.03%,1.26%,0.03%,0.34%,0.02%,0.29%,0.02%,0.17%,0.02%,0.30%,0.02%,0.25%,0.02%,0.24%,0.02%,0.18%,0.01%,0.09%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,624,-0.977,564,-120,59.95,60.00,60.05
24-Oct-2022 12:10:00,10.000,Y,112.86,114.90,117.02,2.23,5.76,7.82,4.60%,0.64,0.12%,3.72%,0.05%,2.23%,0.03%,0.81%,0.02%,1.12%,0.02%,0.42%,0.02%,0.25%,0.02%,0.11%,0.01%,0.32%,0.02%,0.12%,0.01%,0.21%,0.01%,0.17%,0.01%,0.09%,0.03,0.45,0.02,0.24,0.01,0.13,0.01,0.21,0.01,0.06,0.00,0.07,0.00,0.07,0.01,0.18,0.01,0.13,0.01,0.09,0.01,0.08,0.00,0.09,117.64,119.24,120.58,1.09,3.79,5.52,5.00%,0.61,0.12%,3.93%,0.05%,2.39%,0.03%,0.87%,0.02%,1.50%,0.02%,0.37%,0.02%,0.29%,0.02%,0.32%,0.02%,0.39%,0.02%,0.36%,0.02%,0.27%,0.02%,0.15%,0.01%,0.04%,0.00,0.24,0.00,0.39,0.00,0.16,0.00,0.22,0.00,0.08,0.00,0.10,0.00,0.10,0.00,0.16,0.00,0.14,0.00,0.05,0.00,0.11,0.00,0.07,231.02,233.48,235.48,0.00,0.00,0.00,4.78%,0.00,0.12%,3.82%,0.05%,2.30%,0.03%,0.83%,0.02%,1.31%,0.02%,0.39%,0.01%,0.26%,0.02%,0.20%,0.01%,0.35%,0.01%,0.24%,0.02%,0.23%,0.01%,0.15%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092,-0.894,984,-348,59.94,59.99,60.07
24-Oct-2022 12:20:00,10.000,Y,113.84,116.70,118.84,1.91,3.78,14.50,4.67%,0.64,0.13%,3.74%,0.05%,2.29%,0.03%,0.82%,0.02%,1.17%,0.02%,0.37%,0.02%,0.28%,0.02%,0.12%,0.02%,0.33%,0.02%,0.18%,0.01%,0.23%,0.02%,0.22%,0.02%,0.12%,0.03,0.45,0.01,0.24,0.01,0.14,0.01,0.24,0.01,0.06,0.00,0.05,0.00,0.06,0.00,0.14,0.01,0.08,0.01,0.11,0.00,0.07,0.01,0.08,114.56,118.00,119.52,1.23,2.61,4.84,5.40%,0.52,0.16%,4.26%,0.06%,2.61%,0.04%,0.91%,0.03%,1.51%,0.03%,0.38%,0.03%,0.40%,0.03%,0.33%,0.03%,0.38%,0.03%,0.42%,0.03%,0.36%,0.03%,0.22%,0.03%,0.11%,0.01,0.21,0.00,0.29,0.00,0.15,0.00,0.22,0.00,0.07,0.00,0.09,0.00,0.07,0.00,0.11,0.01,0.11,0.00,0.07,0.01,0.08,0.01,0.06,228.30,234.04,236.50,0.00,0.00,0.00,5.01%,0.00,0.13%,3.99%,0.05%,2.44%,0.03%,0.86%,0.02%,1.34%,0.02%,0.37%,0.02%,0.33%,0.02%,0.21%,0.02%,0.34%,0.02%,0.28%,0.02%,0.28%,0.02%,0.18%,0.01%,0.09%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708,-0.817,612,-264,59.95,60.00,60.05
24-Oct-2022 12:30:00,10.000,Y,109.66,114.92,117.54,1.55,5.71,20.50,4.86%,0.84,0.13%,4.03%,0.05%,2.25%,0.03%,0.79%,0.02%,1.05%,0.02%,0.35%,0.02%,0.30%,0.02%,0.19%,0.02%,0.33%,0.02%,0.15%,0.02%,0.19%,0.02%,0.17%,0.02%,0.15%,0.03,0.61,0.01,0.34,0.01,0.11,0.01,0.27,0.01,0.06,0.01,0.05,0.00,0.06,0.00,0.09,0.00,0.05,0.01,0.10,0.01,0.03,0.00,0.04,116.68,119.24,122.10,0.97,1.28,2.44,5.16%,0.34,0.14%,3.98%,0.05%,2.50%,0.03%,1.00%,0.03%,1.58%,0.04%,0.44%,0.03%,0.39%,0.03%,0.27%,0.03%,0.28%,0.03%,0.45%,0.03%,0.36%,0.03%,0.19%,0.02%,0.13%,0.00,0.18,0.00,0.15,0.00,0.11,0.00,0.17,0.00,0.03,0.00,0.06,0.00,0.04,0.00,0.05,0.00,0.06,0.00,0.07,0.00,0.04,0.00,0.03,231.08,233.48,235.26,0.00,0.00,0.00,4.97%,0.00,0.12%,3.99%,0.04%,2.37%,0.03%,0.89%,0.02%,1.32%,0.03%,0.38%,0.02%,0.33%,0.02%,0.20%,0.02%,0.30%,0.02%,0.29%,0.01%,0.27%,0.02%,0.13%,0.02%,0.12%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,744,-0.635,600,-252,59.95,59.99,60.05
