Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
24-Oct-2022 10:10:00,10.000,Y,111.76,116.12,123.08,0.02,0.02,2.20,4.58%,0.00,0.14%,3.67%,0.06%,2.01%,0.07%,0.86%,0.04%,1.44%,0.03%,0.28%,0.02%,0.33%,0.02%,0.30%,0.02%,0.20%,0.02%,0.29%,0.02%,0.25%,0.02%,0.23%,0.02%,0.21%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.28,115.04,123.96,0.24,1.94,11.09,4.86%,0.35,0.15%,3.58%,0.07%,2.66%,0.08%,1.04%,0.05%,1.33%,0.04%,0.43%,0.03%,0.38%,0.02%,0.28%,0.02%,0.22%,0.02%,0.34%,0.02%,0.22%,0.02%,0.27%,0.02%,0.17%,0.03,0.29,0.01,0.10,0.00,0.12,0.00,0.07,0.00,0.03,0.00,0.04,0.00,0.01,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,225.44,230.92,246.70,0.00,0.00,0.00,4.69%,0.00,0.15%,3.62%,0.07%,2.33%,0.07%,0.94%,0.05%,1.38%,0.03%,0.34%,0.02%,0.35%,0.02%,0.28%,0.02%,0.20%,0.02%,0.31%,0.01%,0.21%,0.02%,0.23%,0.02%,0.17%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228,0.920,192,84,59.36,60.00,60.05
24-Oct-2022 10:20:00,10.000,Y,111.16,115.08,118.50,0.02,0.02,2.11,4.68%,0.00,0.13%,3.75%,0.07%,2.08%,0.07%,0.90%,0.04%,1.42%,0.03%,0.30%,0.02%,0.36%,0.02%,0.32%,0.02%,0.19%,0.02%,0.27%,0.02%,0.26%,0.02%,0.21%,0.02%,0.17%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,114.06,116.42,1.77,2.33,3.21,4.76%,0.54,0.13%,3.50%,0.07%,2.64%,0.06%,1.00%,0.04%,1.33%,0.03%,0.41%,0.02%,0.40%,0.02%,0.24%,0.02%,0.22%,0.01%,0.29%,0.02%,0.19%,0.02%,0.22%,0.01%,0.12%,0.03,0.47,0.01,0.19,0.01,0.12,0.00,0.07,0.00,0.04,0.00,0.06,0.00,0.02,0.00,0.05,0.00,0.04,0.00,0.01,0.00,0.01,0.00,0.00,224.52,228.92,232.22,0.00,0.00,0.00,4.68%,0.00,0.13%,3.62%,0.07%,2.36%,0.06%,0.94%,0.04%,1.37%,0.03%,0.34%,0.02%,0.36%,0.02%,0.28%,0.01%,0.17%,0.01%,0.27%,0.01%,0.18%,0.01%,0.19%,0.01%,0.12%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264,0.872,228,108,59.95,60.00,60.05
24-Oct-2022 10:30:00,10.000,Y,111.98,116.14,119.28,0.02,0.02,2.15,4.55%,0.00,0.12%,3.56%,0.06%,2.11%,0.05%,0.92%,0.04%,1.48%,0.02%,0.34%,0.02%,0.36%,0.01%,0.29%,0.01%,0.17%,0.01%,0.26%,0.01%,0.23%,0.01%,0.18%,0.01%,0.16%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.82,114.60,117.80,1.42,2.09,2.99,4.98%,0.37,0.12%,3.72%,0.07%,2.74%,0.05%,1.02%,0.04%,1.31%,0.03%,0.44%,0.02%,0.38%,0.02%,0.25%,0.02%,0.22%,0.02%,0.33%,0.02%,0.19%,0.01%,0.24%,0.01%,0.15%,0.04,0.29,0.01,0.09,0.01,0.14,0.01,0.09,0.00,0.04,0.00,0.05,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.01,0.00,0.02,0.00,0.01,224.18,230.52,234.34,0.00,0.00,0.00,4.75%,0.00,0.12%,3.64%,0.06%,2.42%,0.05%,0.96%,0.04%,1.40%,0.03%,0.38%,0.02%,0.36%,0.01%,0.27%,0.01%,0.19%,0.01%,0.29%,0.01%,0.21%,0.01%,0.20%,0.01%,0.15%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240,0.859,204,108,59.92,59.99,60.12
24-Oct-2022 10:40:00,10.000,Y,113.98,117.26,119.60,0.02,0.02,2.20,4.53%,0.00,0.14%,3.56%,0.06%,2.07%,0.05%,0.89%,0.03%,1.45%,0.03%,0.31%,0.02%,0.34%,0.02%,0.30%,0.02%,0.21%,0.02%,0.29%,0.02%,0.28%,0.02%,0.21%,0.02%,0.23%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.96,114.44,116.80,0.45,2.68,4.11,4.90%,0.25,0.14%,3.69%,0.06%,2.65%,0.05%,1.01%,0.03%,1.27%,0.03%,0.43%,0.02%,0.39%,0.02%,0.25%,0.02%,0.20%,0.02%,0.31%,0.02%,0.19%,0.02%,0.21%,0.02%,0.16%,0.02,0.15,0.01,0.07,0.00,0.15,0.00,0.09,0.00,0.04,0.00,0.03,0.00,0.01,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,227.98,231.48,234.10,0.00,0.00,0.00,4.69%,0.00,0.14%,3.62%,0.06%,2.35%,0.05%,0.94%,0.03%,1.36%,0.03%,0.36%,0.02%,0.36%,0.02%,0.27%,0.01%,0.20%,0.01%,0.30%,0.01%,0.22%,0.01%,0.20%,0.02%,0.17%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312,0.934,288,48,59.90,60.01,60.14
24-Oct-2022 10:50:00,10.000,Y,113.64,116.66,119.70,0.02,0.02,2.20,4.69%,0.00,0.15%,3.66%,0.06%,2.18%,0.05%,0.99%,0.03%,1.46%,0.03%,0.34%,0.02%,0.39%,0.02%,0.32%,0.01%,0.21%,0.02%,0.30%,0.02%,0.28%,0.02%,0.18%,0.02%,0.19%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.24,114.10,117.24,2.81,3.45,4.62,4.54%,0.27,0.16%,3.46%,0.06%,2.41%,0.05%,0.92%,0.03%,1.25%,0.03%,0.28%,0.02%,0.31%,0.02%,0.27%,0.02%,0.19%,0.02%,0.26%,0.02%,0.15%,0.01%,0.16%,0.01%,0.10%,0.01,0.18,0.00,0.09,0.00,0.13,0.00,0.06,0.00,0.05,0.00,0.03,0.00,0.01,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.02,0.00,0.01,226.86,230.54,234.06,0.00,0.00,0.00,4.61%,0.00,0.16%,3.56%,0.06%,2.29%,0.05%,0.94%,0.03%,1.35%,0.03%,0.31%,0.02%,0.35%,0.02%,0.29%,0.01%,0.20%,0.02%,0.27%,0.02%,0.21%,0.01%,0.17%,0.01%,0.14%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396,-0.992,396,0,59.96,60.02,60.07
24-Oct-2022 11:00:00,10.000,Y,113.16,115.96,118.86,0.04,0.08,2.36,4.60%,0.02,0.14%,3.58%,0.06%,2.24%,0.05%,0.91%,0.03%,1.41%,0.03%,0.27%,0.02%,0.33%,0.02%,0.29%,0.02%,0.23%,0.02%,0.25%,0.02%,0.25%,0.02%,0.14%,0.01%,0.16%,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.28,115.08,118.36,0.54,1.43,4.66,4.60%,0.58,0.14%,3.45%,0.06%,2.51%,0.05%,0.93%,0.03%,1.23%,0.03%,0.30%,0.02%,0.35%,0.02%,0.27%,0.02%,0.20%,0.02%,0.30%,0.02%,0.17%,0.01%,0.18%,0.02%,0.11%,0.01,0.51,0.00,0.23,0.00,0.12,0.00,0.05,0.00,0.05,0.00,0.07,0.00,0.02,0.00,0.05,0.00,0.04,0.00,0.01,0.00,0.01,0.00,0.01,227.48,230.80,233.36,0.00,0.00,0.00,4.59%,0.00,0.13%,3.52%,0.05%,2.37%,0.04%,0.91%,0.03%,1.32%,0.03%,0.28%,0.02%,0.33%,0.02%,0.27%,0.01%,0.21%,0.01%,0.27%,0.02%,0.21%,0.01%,0.16%,0.01%,0.13%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168,-0.782,144,0,59.88,60.00,60.11
24-Oct-2022 11:10:00,10.000,Y,112.80,117.02,120.16,0.07,0.28,2.32,4.63%,0.11,0.12%,3.70%,0.05%,2.17%,0.04%,0.86%,0.03%,1.37%,0.02%,0.24%,0.02%,0.35%,0.01%,0.29%,0.01%,0.22%,0.01%,0.25%,0.01%,0.21%,0.01%,0.15%,0.01%,0.13%,0.00,0.08,0.00,0.04,0.00,0.04,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,106.70,111.90,117.60,0.24,20.63,33.39,4.60%,0.92,0.12%,3.44%,0.05%,2.57%,0.04%,0.98%,0.03%,1.17%,0.02%,0.30%,0.02%,0.31%,0.01%,0.23%,0.01%,0.17%,0.01%,0.27%,0.01%,0.14%,0.01%,0.14%,0.01%,0.08%,0.02,0.71,0.01,0.51,0.01,0.18,0.00,0.21,0.00,0.07,0.00,0.06,0.00,0.04,0.00,0.03,0.00,0.05,0.00,0.02,0.00,0.03,0.00,0.02,224.42,228.70,234.02,0.00,0.00,0.00,4.60%,0.00,0.12%,3.57%,0.05%,2.36%,0.04%,0.90%,0.02%,1.27%,0.02%,0.26%,0.02%,0.33%,0.01%,0.26%,0.01%,0.19%,0.01%,0.26%,0.01%,0.17%,0.01%,0.14%,0.01%,0.10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2292,-0.933,2292,0,59.77,59.99,60.07
24-Oct-2022 11:20:00,10.000,Y,112.78,116.32,120.06,0.20,0.37,2.43,4.75%,0.21,0.13%,3.80%,0.05%,2.21%,0.04%,0.86%,0.03%,1.41%,0.03%,0.28%,0.02%,0.39%,0.02%,0.29%,0.02%,0.21%,0.02%,0.27%,0.02%,0.20%,0.01%,0.16%,0.01%,0.11%,0.01,0.16,0.00,0.07,0.00,0.08,0.00,0.06,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,106.88,113.42,117.70,1.61,9.99,41.64,4.50%,0.60,0.13%,3.40%,0.05%,2.46%,0.04%,1.00%,0.03%,1.10%,0.03%,0.27%,0.02%,0.28%,0.02%,0.25%,0.02%,0.22%,0.02%,0.24%,0.02%,0.20%,0.01%,0.09%,0.01%,0.14%,0.05,0.49,0.02,0.26,0.01,0.12,0.01,0.12,0.00,0.03,0.00,0.03,0.00,0.04,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,224.18,229.52,233.22,0.00,0.00,0.00,4.61%,0.00,0.13%,3.60%,0.05%,2.33%,0.04%,0.91%,0.03%,1.26%,0.03%,0.26%,0.02%,0.31%,0.02%,0.27%,0.01%,0.19%,0.01%,0.25%,0.01%,0.17%,0.01%,0.11%,0.01%,0.12%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1128,0.894,1104,96,59.87,60.00,60.26
24-Oct-2022 11:30:00,10.000,Y,113.62,116.68,119.64,0.04,0.25,2.35,4.78%,0.13,0.14%,3.83%,0.05%,2.15%,0.04%,0.90%,0.03%,1.46%,0.03%,0.23%,0.02%,0.35%,0.02%,0.34%,0.02%,0.19%,0.01%,0.29%,0.02%,0.20%,0.02%,0.16%,0.01%,0.14%,0.00,0.10,0.00,0.04,0.00,0.05,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,111.80,115.16,118.08,1.55,2.32,3.65,4.54%,0.38,0.14%,3.42%,0.05%,2.47%,0.04%,1.04%,0.03%,1.09%,0.03%,0.29%,0.02%,0.33%,0.02%,0.26%,0.02%,0.26%,0.02%,0.26%,0.02%,0.26%,0.01%,0.10%,0.01%,0.19%,0.04,0.34,0.01,0.10,0.01,0.10,0.00,0.06,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,227.30,231.62,234.32,0.00,0.00,0.00,4.63%,0.00,0.14%,3.62%,0.05%,2.31%,0.04%,0.95%,0.03%,1.27%,0.03%,0.25%,0.02%,0.30%,0.02%,0.30%,0.02%,0.20%,0.01%,0.27%,0.02%,0.21%,0.01%,0.13%,0.01%,0.16%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,0.874,252,120,59.83,60.00,60.10
24-Oct-2022 11:40:00,10.000,Y,113.64,116.34,119.46,0.25,0.27,2.44,4.72%,0.07,0.14%,3.78%,0.06%,2.14%,0.04%,0.87%,0.03%,1.46%,0.02%,0.21%,0.02%,0.38%,0.02%,0.34%,0.02%,0.20%,0.02%,0.29%,0.02%,0.24%,0.01%,0.16%,0.02%,0.17%,0.00,0.06,0.00,0.02,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.22,116.14,118.44,2.08,2.64,3.51,4.58%,0.58,0.14%,3.46%,0.06%,2.48%,0.04%,1.04%,0.03%,1.10%,0.02%,0.33%,0.02%,0.34%,0.02%,0.26%,0.02%,0.24%,0.02%,0.29%,0.02%,0.24%,0.01%,0.16%,0.01%,0.18%,0.04,0.51,0.01,0.16,0.01,0.15,0.01,0.09,0.00,0.06,0.00,0.07,0.00,0.02,0.00,0.05,0.00,0.03,0.00,0.01,0.00,0.02,0.00,0.01,229.00,232.26,235.18,0.00,0.00,0.00,4.63%,0.00,0.14%,3.62%,0.06%,2.31%,0.04%,0.94%,0.03%,1.28%,0.02%,0.25%,0.02%,0.34%,0.02%,0.30%,0.02%,0.21%,0.02%,0.29%,0.02%,0.23%,0.01%,0.15%,0.01%,0.16%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336,0.904,300,108,59.95,60.00,60.06
