Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 11:40:00,10.000,Y,117.36,118.94,119.40,4.40,4.97,5.66,2.08%,0.16,0.10%,1.12%,0.04%,1.53%,0.03%,0.73%,0.02%,0.34%,0.02%,0.09%,0.01%,0.03%,0.01%,0.15%,0.01%,0.04%,0.01%,0.02%,0.01%,0.03%,0.01%,0.03%,0.01%,0.01%,0.02,0.05,0.01,0.13,0.01,0.03,0.00,0.05,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,116.94,118.16,118.48,7.42,7.57,7.73,1.87%,0.52,0.10%,1.03%,0.04%,1.39%,0.03%,0.60%,0.02%,0.30%,0.02%,0.11%,0.01%,0.07%,0.01%,0.05%,0.01%,0.06%,0.01%,0.04%,0.01%,0.04%,0.01%,0.06%,0.01%,0.04%,0.09,0.47,0.02,0.18,0.01,0.08,0.01,0.02,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,234.28,236.62,237.26,0.00,0.00,0.00,1.96%,0.00,0.10%,1.08%,0.04%,1.46%,0.03%,0.66%,0.02%,0.32%,0.02%,0.07%,0.01%,0.03%,0.01%,0.10%,0.01%,0.04%,0.01%,0.03%,0.01%,0.02%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1380,0.882,1212,648,59.94,59.99,60.03
23-Jul-2018 11:50:00,10.000,Y,117.82,118.96,119.46,4.36,4.51,4.57,2.08%,0.15,0.12%,1.14%,0.05%,1.52%,0.03%,0.74%,0.02%,0.35%,0.02%,0.09%,0.01%,0.03%,0.01%,0.15%,0.01%,0.04%,0.01%,0.02%,0.01%,0.03%,0.01%,0.03%,0.01%,0.01%,0.01,0.07,0.01,0.12,0.01,0.03,0.00,0.05,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,117.62,118.68,119.10,5.61,5.85,7.59,1.89%,0.38,0.12%,1.07%,0.05%,1.38%,0.03%,0.61%,0.02%,0.30%,0.02%,0.12%,0.02%,0.07%,0.01%,0.05%,0.01%,0.06%,0.01%,0.04%,0.01%,0.04%,0.01%,0.06%,0.01%,0.04%,0.09,0.32,0.02,0.15,0.01,0.07,0.01,0.01,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,235.82,237.16,237.70,0.00,0.00,0.00,1.97%,0.00,0.12%,1.10%,0.05%,1.44%,0.03%,0.67%,0.02%,0.33%,0.02%,0.08%,0.01%,0.03%,0.01%,0.10%,0.01%,0.04%,0.01%,0.03%,0.01%,0.02%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1140,0.914,1044,468,59.92,60.00,60.06
23-Jul-2018 12:00:00,10.000,Y,117.70,118.64,119.38,4.34,4.50,5.38,2.05%,0.15,0.13%,1.12%,0.05%,1.50%,0.03%,0.72%,0.02%,0.35%,0.02%,0.10%,0.02%,0.04%,0.01%,0.15%,0.01%,0.04%,0.01%,0.02%,0.01%,0.03%,0.01%,0.03%,0.01%,0.02%,0.01,0.07,0.01,0.11,0.01,0.03,0.00,0.04,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,117.42,118.80,119.46,1.99,4.51,22.22,1.89%,0.29,0.13%,1.08%,0.05%,1.36%,0.03%,0.60%,0.02%,0.31%,0.02%,0.12%,0.02%,0.07%,0.01%,0.05%,0.01%,0.06%,0.01%,0.03%,0.01%,0.04%,0.01%,0.05%,0.01%,0.05%,0.07,0.24,0.01,0.11,0.01,0.06,0.00,0.01,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,235.60,236.96,237.94,0.00,0.00,0.00,1.96%,0.00,0.13%,1.09%,0.05%,1.43%,0.03%,0.66%,0.02%,0.33%,0.02%,0.09%,0.02%,0.03%,0.01%,0.10%,0.01%,0.04%,0.01%,0.02%,0.01%,0.02%,0.01%,0.03%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996,0.932,912,360,59.95,60.00,60.05
23-Jul-2018 12:10:00,10.000,Y,117.70,118.90,119.76,4.29,5.50,16.35,2.13%,0.17,0.11%,1.17%,0.04%,1.55%,0.03%,0.75%,0.02%,0.35%,0.02%,0.10%,0.02%,0.04%,0.02%,0.16%,0.01%,0.05%,0.01%,0.03%,0.01%,0.05%,0.01%,0.04%,0.01%,0.03%,0.02,0.03,0.01,0.16,0.01,0.02,0.00,0.05,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,116.74,118.90,119.58,3.86,5.15,27.97,1.92%,0.36,0.11%,1.11%,0.04%,1.40%,0.03%,0.60%,0.02%,0.30%,0.02%,0.11%,0.01%,0.08%,0.01%,0.05%,0.01%,0.06%,0.01%,0.05%,0.01%,0.04%,0.01%,0.06%,0.01%,0.05%,0.07,0.33,0.01,0.12,0.00,0.07,0.00,0.01,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,235.62,237.32,238.16,0.00,0.00,0.00,2.02%,0.00,0.11%,1.14%,0.04%,1.47%,0.03%,0.68%,0.02%,0.33%,0.02%,0.07%,0.01%,0.04%,0.01%,0.10%,0.01%,0.05%,0.01%,0.04%,0.01%,0.03%,0.01%,0.05%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1176,0.910,1056,492,59.93,59.99,60.03
23-Jul-2018 12:20:00,10.000,Y,117.12,118.96,119.52,5.38,8.83,22.50,2.24%,0.92,0.14%,1.26%,0.05%,1.65%,0.03%,0.70%,0.02%,0.32%,0.02%,0.09%,0.02%,0.04%,0.01%,0.16%,0.01%,0.04%,0.01%,0.04%,0.01%,0.04%,0.01%,0.05%,0.01%,0.03%,0.25,0.79,0.04,0.28,0.02,0.13,0.01,0.05,0.01,0.05,0.01,0.03,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,117.74,119.16,119.82,7.40,7.57,7.71,1.95%,0.53,0.13%,1.09%,0.05%,1.42%,0.03%,0.62%,0.02%,0.33%,0.02%,0.14%,0.02%,0.09%,0.01%,0.04%,0.01%,0.08%,0.01%,0.05%,0.01%,0.05%,0.01%,0.06%,0.01%,0.05%,0.09,0.47,0.02,0.18,0.01,0.09,0.01,0.01,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,235.34,237.66,238.44,0.00,0.00,0.00,2.08%,0.00,0.13%,1.17%,0.05%,1.52%,0.03%,0.66%,0.02%,0.32%,0.02%,0.07%,0.02%,0.04%,0.01%,0.10%,0.01%,0.05%,0.01%,0.04%,0.01%,0.03%,0.01%,0.05%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1836,0.894,1656,768,59.88,60.00,60.05
23-Jul-2018 12:30:00,10.000,Y,115.98,118.72,119.46,6.52,9.33,20.66,2.22%,0.82,0.13%,1.23%,0.05%,1.66%,0.03%,0.69%,0.02%,0.31%,0.02%,0.08%,0.01%,0.04%,0.01%,0.18%,0.01%,0.03%,0.01%,0.03%,0.01%,0.06%,0.01%,0.03%,0.01%,0.03%,0.20,0.71,0.04,0.27,0.03,0.13,0.01,0.05,0.01,0.04,0.01,0.03,0.00,0.02,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,117.62,119.56,121.04,1.97,3.41,7.60,2.01%,0.23,0.12%,1.11%,0.04%,1.47%,0.03%,0.66%,0.02%,0.34%,0.02%,0.15%,0.01%,0.08%,0.01%,0.04%,0.01%,0.07%,0.01%,0.05%,0.01%,0.05%,0.01%,0.07%,0.01%,0.04%,0.06,0.18,0.01,0.09,0.00,0.06,0.00,0.01,0.00,0.02,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,233.14,237.82,240.02,0.00,0.00,0.00,2.10%,0.00,0.12%,1.17%,0.04%,1.56%,0.03%,0.67%,0.02%,0.32%,0.02%,0.07%,0.01%,0.04%,0.01%,0.10%,0.01%,0.03%,0.01%,0.03%,0.01%,0.02%,0.01%,0.05%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1452,0.946,1368,396,59.95,60.00,60.07
23-Jul-2018 12:40:00,10.000,Y,116.90,118.74,119.46,6.47,9.01,14.34,2.14%,0.23,0.12%,1.14%,0.04%,1.61%,0.03%,0.71%,0.02%,0.35%,0.02%,0.07%,0.01%,0.05%,0.01%,0.19%,0.01%,0.02%,0.01%,0.04%,0.01%,0.06%,0.01%,0.02%,0.01%,0.02%,0.03,0.16,0.02,0.13,0.01,0.08,0.01,0.03,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,117.26,119.26,119.82,1.98,4.78,26.62,2.01%,0.30,0.12%,1.11%,0.05%,1.49%,0.03%,0.65%,0.02%,0.31%,0.02%,0.14%,0.01%,0.09%,0.01%,0.04%,0.01%,0.07%,0.01%,0.05%,0.01%,0.05%,0.01%,0.07%,0.01%,0.05%,0.08,0.24,0.02,0.13,0.01,0.06,0.01,0.01,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,235.06,237.52,238.38,0.00,0.00,0.00,2.06%,0.00,0.12%,1.12%,0.04%,1.54%,0.03%,0.68%,0.02%,0.33%,0.02%,0.07%,0.01%,0.04%,0.01%,0.11%,0.01%,0.03%,0.01%,0.02%,0.01%,0.01%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1572,0.936,1476,492,59.96,60.00,60.04
23-Jul-2018 12:50:00,10.000,Y,117.74,119.06,119.88,6.40,9.42,19.54,2.30%,1.06,0.11%,1.31%,0.04%,1.67%,0.03%,0.74%,0.02%,0.37%,0.02%,0.05%,0.01%,0.05%,0.01%,0.19%,0.01%,0.03%,0.01%,0.04%,0.01%,0.06%,0.01%,0.02%,0.01%,0.02%,0.26,0.94,0.04,0.33,0.03,0.15,0.02,0.06,0.01,0.04,0.01,0.04,0.00,0.02,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,117.10,119.20,119.62,3.85,6.16,25.35,1.95%,0.44,0.12%,1.08%,0.04%,1.46%,0.03%,0.60%,0.02%,0.27%,0.02%,0.15%,0.01%,0.07%,0.01%,0.05%,0.01%,0.08%,0.01%,0.03%,0.01%,0.04%,0.01%,0.06%,0.01%,0.04%,0.07,0.39,0.01,0.15,0.01,0.08,0.00,0.02,0.00,0.01,0.00,0.02,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,236.18,237.78,238.62,0.00,0.00,0.00,2.11%,0.00,0.11%,1.19%,0.04%,1.56%,0.03%,0.67%,0.02%,0.32%,0.02%,0.08%,0.01%,0.04%,0.01%,0.11%,0.01%,0.03%,0.01%,0.02%,0.01%,0.02%,0.01%,0.03%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1740,0.917,1596,636,59.94,59.99,60.05
23-Jul-2018 13:00:00,10.000,Y,117.18,119.06,119.70,6.28,8.77,31.32,2.28%,0.82,0.12%,1.28%,0.05%,1.63%,0.03%,0.80%,0.03%,0.40%,0.02%,0.05%,0.02%,0.04%,0.02%,0.18%,0.02%,0.03%,0.01%,0.06%,0.02%,0.05%,0.01%,0.04%,0.01%,0.04%,0.20,0.72,0.04,0.27,0.03,0.13,0.01,0.06,0.01,0.04,0.01,0.04,0.00,0.01,0.00,0.02,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,116.94,119.16,119.60,3.72,4.88,28.10,1.96%,0.33,0.13%,1.11%,0.05%,1.47%,0.03%,0.56%,0.02%,0.23%,0.02%,0.13%,0.02%,0.05%,0.02%,0.08%,0.01%,0.07%,0.01%,0.02%,0.01%,0.04%,0.01%,0.05%,0.01%,0.04%,0.06,0.27,0.01,0.14,0.00,0.09,0.00,0.03,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,235.34,237.74,238.60,0.00,0.00,0.00,2.10%,0.00,0.13%,1.19%,0.05%,1.54%,0.03%,0.67%,0.02%,0.31%,0.02%,0.07%,0.02%,0.03%,0.02%,0.12%,0.01%,0.04%,0.01%,0.03%,0.01%,0.02%,0.01%,0.03%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1524,0.923,1416,528,59.96,60.00,60.03
23-Jul-2018 13:10:00,10.000,Y,117.28,119.08,119.58,6.33,6.66,14.59,2.17%,0.27,0.13%,1.17%,0.05%,1.59%,0.04%,0.77%,0.03%,0.37%,0.03%,0.07%,0.02%,0.04%,0.02%,0.17%,0.02%,0.03%,0.02%,0.06%,0.02%,0.06%,0.02%,0.05%,0.02%,0.05%,0.05,0.21,0.02,0.11,0.01,0.10,0.01,0.02,0.00,0.02,0.00,0.03,0.00,0.01,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,117.00,118.84,119.50,0.54,5.51,7.71,2.03%,0.41,0.12%,1.16%,0.05%,1.52%,0.04%,0.57%,0.03%,0.23%,0.02%,0.12%,0.02%,0.06%,0.02%,0.09%,0.02%,0.05%,0.02%,0.03%,0.02%,0.04%,0.02%,0.06%,0.02%,0.03%,0.07,0.34,0.01,0.17,0.01,0.09,0.01,0.02,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,235.20,237.44,238.20,0.00,0.00,0.00,2.08%,0.00,0.12%,1.16%,0.05%,1.54%,0.03%,0.67%,0.03%,0.30%,0.02%,0.07%,0.02%,0.02%,0.01%,0.12%,0.02%,0.03%,0.02%,0.03%,0.02%,0.02%,0.02%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1380,0.914,1248,552,59.95,60.00,60.05
