Time,End,lat,lon,Phase C-A Avg Volts
29-10-2022 11:00:00,29-10-2022 11:00:00,9.848634400644745,-84.31491096137044,112.16
31-10-2022 13:00:00,31-10-2022 13:00:00,09.99357,-85.28716,84.32
Evaluation Only. Created with Aspose.Cells for Python via Java.Copyright 2003 - 2022 Aspose Pty Ltd.Ltd.
