Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 10:10:00,10.000,Y,120.74,123.00,124.54,0.48,2.67,6.45,1.83%,1.46,0.09%,0.74%,0.04%,1.48%,0.03%,0.60%,0.02%,0.28%,0.02%,0.13%,0.02%,0.14%,0.02%,0.19%,0.02%,0.11%,0.02%,0.09%,0.01%,0.08%,0.02%,0.04%,0.02%,0.07%,0.27,1.31,0.04,0.51,0.08,0.10,0.05,0.12,0.01,0.14,0.01,0.07,0.02,0.05,0.01,0.08,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.03,120.92,123.10,124.54,0.33,0.44,0.60,1.93%,0.32,0.11%,1.00%,0.04%,1.49%,0.03%,0.51%,0.02%,0.39%,0.02%,0.11%,0.01%,0.07%,0.01%,0.13%,0.01%,0.03%,0.01%,0.07%,0.01%,0.05%,0.01%,0.03%,0.01%,0.06%,0.00,0.23,0.00,0.15,0.00,0.10,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.03,0.00,0.03,0.00,0.01,0.00,0.01,0.00,0.01,243.08,246.16,247.88,0.00,0.00,0.00,1.84%,0.00,0.10%,0.84%,0.04%,1.47%,0.03%,0.55%,0.02%,0.33%,0.01%,0.04%,0.01%,0.07%,0.01%,0.16%,0.01%,0.06%,0.01%,0.04%,0.01%,0.02%,0.01%,0.02%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372,0.838,300,12,59.94,59.98,60.03
23-Jul-2018 10:20:00,10.000,Y,121.86,123.06,123.50,2.67,2.82,2.93,1.88%,1.51,0.12%,0.77%,0.05%,1.52%,0.03%,0.63%,0.02%,0.30%,0.02%,0.11%,0.01%,0.13%,0.01%,0.19%,0.01%,0.10%,0.01%,0.08%,0.01%,0.06%,0.01%,0.02%,0.01%,0.05%,0.27,1.38,0.04,0.49,0.07,0.14,0.06,0.13,0.01,0.13,0.01,0.06,0.02,0.06,0.01,0.08,0.01,0.02,0.01,0.02,0.00,0.01,0.01,0.02,121.48,122.64,123.48,0.38,0.44,0.51,1.92%,0.32,0.11%,1.04%,0.04%,1.50%,0.03%,0.44%,0.02%,0.35%,0.02%,0.11%,0.01%,0.07%,0.01%,0.11%,0.01%,0.02%,0.01%,0.06%,0.01%,0.05%,0.01%,0.02%,0.01%,0.04%,0.00,0.23,0.00,0.16,0.00,0.10,0.00,0.08,0.00,0.06,0.00,0.05,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,244.56,245.78,246.56,0.00,0.00,0.00,1.86%,0.00,0.11%,0.88%,0.04%,1.50%,0.03%,0.53%,0.02%,0.32%,0.02%,0.02%,0.01%,0.05%,0.01%,0.15%,0.01%,0.05%,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396,0.814,324,12,59.94,59.99,60.03
23-Jul-2018 10:30:00,10.000,Y,121.70,122.80,123.28,2.70,2.82,2.95,1.78%,1.52,0.12%,0.75%,0.05%,1.42%,0.03%,0.63%,0.02%,0.28%,0.02%,0.10%,0.01%,0.14%,0.02%,0.18%,0.01%,0.10%,0.01%,0.09%,0.01%,0.07%,0.01%,0.02%,0.01%,0.05%,0.28,1.38,0.04,0.50,0.08,0.14,0.05,0.14,0.01,0.13,0.01,0.05,0.02,0.06,0.01,0.08,0.01,0.02,0.01,0.03,0.00,0.02,0.01,0.02,121.28,122.92,123.46,0.36,0.43,0.48,2.08%,0.31,0.13%,1.11%,0.05%,1.59%,0.03%,0.57%,0.02%,0.39%,0.02%,0.09%,0.02%,0.09%,0.01%,0.15%,0.01%,0.04%,0.01%,0.08%,0.01%,0.05%,0.01%,0.03%,0.01%,0.05%,0.00,0.22,0.00,0.14,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,244.16,245.78,246.30,0.00,0.00,0.00,1.87%,0.00,0.12%,0.91%,0.05%,1.48%,0.03%,0.57%,0.02%,0.34%,0.02%,0.02%,0.01%,0.05%,0.01%,0.16%,0.01%,0.05%,0.01%,0.03%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396,0.814,324,24,59.95,60.00,60.06
23-Jul-2018 10:40:00,10.000,Y,121.12,122.66,123.62,2.59,2.79,2.93,1.75%,1.51,0.13%,0.78%,0.05%,1.36%,0.03%,0.65%,0.02%,0.27%,0.02%,0.12%,0.02%,0.14%,0.02%,0.17%,0.01%,0.10%,0.01%,0.08%,0.01%,0.07%,0.01%,0.02%,0.01%,0.04%,0.29,1.37,0.05,0.50,0.08,0.13,0.05,0.14,0.01,0.14,0.01,0.06,0.02,0.06,0.01,0.08,0.01,0.02,0.01,0.02,0.00,0.02,0.00,0.02,120.16,122.26,123.38,0.37,0.43,0.49,2.11%,0.31,0.12%,1.13%,0.05%,1.61%,0.03%,0.60%,0.02%,0.40%,0.02%,0.09%,0.02%,0.08%,0.01%,0.16%,0.01%,0.05%,0.01%,0.07%,0.01%,0.06%,0.01%,0.03%,0.01%,0.06%,0.00,0.23,0.00,0.14,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,243.56,244.98,245.62,0.00,0.00,0.00,1.88%,0.00,0.12%,0.94%,0.05%,1.46%,0.03%,0.59%,0.02%,0.34%,0.02%,0.02%,0.01%,0.05%,0.01%,0.16%,0.01%,0.06%,0.01%,0.02%,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,0.813,312,24,59.94,60.00,60.06
23-Jul-2018 10:50:00,10.000,Y,121.20,122.84,123.92,2.47,2.76,2.88,1.82%,1.50,0.12%,0.82%,0.05%,1.43%,0.03%,0.65%,0.02%,0.28%,0.02%,0.11%,0.01%,0.11%,0.02%,0.17%,0.01%,0.11%,0.01%,0.08%,0.01%,0.06%,0.01%,0.02%,0.01%,0.05%,0.29,1.35,0.05,0.51,0.08,0.12,0.05,0.13,0.01,0.14,0.01,0.06,0.02,0.06,0.01,0.08,0.01,0.02,0.01,0.02,0.00,0.02,0.00,0.03,119.62,121.68,122.44,0.28,0.44,0.54,2.07%,0.32,0.13%,1.14%,0.05%,1.57%,0.03%,0.54%,0.02%,0.37%,0.02%,0.09%,0.02%,0.05%,0.01%,0.13%,0.01%,0.03%,0.01%,0.06%,0.01%,0.06%,0.01%,0.02%,0.01%,0.05%,0.00,0.23,0.00,0.15,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,242.46,244.58,245.18,0.00,0.00,0.00,1.91%,0.00,0.13%,0.95%,0.04%,1.49%,0.03%,0.58%,0.02%,0.32%,0.02%,0.02%,0.01%,0.04%,0.01%,0.15%,0.01%,0.06%,0.01%,0.02%,0.01%,0.02%,0.01%,0.02%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,0.810,312,12,59.93,60.01,60.06
23-Jul-2018 11:00:00,10.000,Y,120.16,122.50,123.30,2.43,2.67,2.80,1.90%,1.46,0.12%,0.81%,0.05%,1.51%,0.04%,0.67%,0.03%,0.29%,0.02%,0.11%,0.02%,0.11%,0.02%,0.18%,0.02%,0.12%,0.01%,0.07%,0.01%,0.06%,0.02%,0.04%,0.01%,0.06%,0.29,1.31,0.06,0.51,0.08,0.11,0.05,0.12,0.01,0.14,0.01,0.06,0.01,0.06,0.01,0.08,0.01,0.02,0.01,0.02,0.00,0.01,0.00,0.03,120.06,122.06,122.70,0.31,0.44,0.54,1.95%,0.33,0.12%,1.03%,0.05%,1.49%,0.03%,0.52%,0.03%,0.36%,0.02%,0.12%,0.02%,0.06%,0.02%,0.11%,0.01%,0.03%,0.02%,0.05%,0.01%,0.05%,0.01%,0.04%,0.02%,0.04%,0.00,0.23,0.00,0.16,0.00,0.10,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,241.64,244.64,245.22,0.00,0.00,0.00,1.88%,0.00,0.11%,0.89%,0.05%,1.49%,0.03%,0.59%,0.02%,0.32%,0.02%,0.04%,0.01%,0.05%,0.01%,0.15%,0.01%,0.06%,0.01%,0.03%,0.01%,0.02%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372,0.807,300,12,59.93,59.99,60.04
23-Jul-2018 11:10:00,10.000,Y,120.42,121.72,122.50,2.39,2.54,2.68,1.89%,1.40,0.11%,0.86%,0.04%,1.47%,0.03%,0.67%,0.02%,0.32%,0.02%,0.13%,0.01%,0.12%,0.01%,0.17%,0.01%,0.12%,0.01%,0.05%,0.01%,0.05%,0.01%,0.04%,0.01%,0.05%,0.27,1.25,0.05,0.51,0.07,0.08,0.05,0.09,0.01,0.13,0.01,0.07,0.01,0.04,0.01,0.07,0.00,0.02,0.01,0.02,0.00,0.01,0.00,0.03,120.36,122.10,123.16,0.38,0.44,0.49,1.92%,0.33,0.12%,1.08%,0.04%,1.43%,0.03%,0.53%,0.02%,0.37%,0.01%,0.12%,0.01%,0.07%,0.01%,0.09%,0.01%,0.03%,0.01%,0.04%,0.01%,0.04%,0.01%,0.03%,0.01%,0.03%,0.00,0.23,0.00,0.16,0.00,0.10,0.00,0.08,0.00,0.06,0.00,0.04,0.00,0.03,0.00,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,242.18,243.88,245.14,0.00,0.00,0.00,1.86%,0.00,0.11%,0.94%,0.04%,1.44%,0.03%,0.59%,0.02%,0.34%,0.01%,0.02%,0.01%,0.04%,0.01%,0.13%,0.01%,0.05%,0.01%,0.02%,0.01%,0.01%,0.01%,0.02%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360,0.802,288,12,59.95,60.00,60.06
23-Jul-2018 11:20:00,10.000,Y,119.34,121.48,122.24,2.26,2.45,2.54,1.83%,1.36,0.12%,0.87%,0.04%,1.41%,0.03%,0.62%,0.02%,0.31%,0.02%,0.13%,0.01%,0.13%,0.01%,0.16%,0.02%,0.13%,0.01%,0.07%,0.01%,0.05%,0.01%,0.05%,0.01%,0.06%,0.27,1.21,0.05,0.51,0.07,0.06,0.05,0.08,0.01,0.14,0.01,0.08,0.01,0.04,0.01,0.07,0.00,0.02,0.01,0.02,0.01,0.01,0.00,0.03,120.24,121.92,122.76,0.31,0.44,0.52,2.02%,0.32,0.11%,1.15%,0.04%,1.49%,0.03%,0.55%,0.03%,0.38%,0.02%,0.09%,0.02%,0.09%,0.02%,0.14%,0.02%,0.04%,0.01%,0.07%,0.01%,0.05%,0.01%,0.02%,0.01%,0.06%,0.00,0.23,0.00,0.15,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.04,0.00,0.03,0.00,0.01,0.00,0.01,0.00,0.01,240.58,243.46,244.60,0.00,0.00,0.00,1.88%,0.00,0.11%,0.99%,0.04%,1.43%,0.03%,0.57%,0.02%,0.34%,0.02%,0.05%,0.01%,0.06%,0.01%,0.15%,0.01%,0.07%,0.01%,0.04%,0.01%,0.03%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,348,0.800,276,12,59.95,59.99,60.04
23-Jul-2018 11:30:00,10.000,Y,120.60,121.80,122.68,2.27,2.40,2.57,1.85%,1.34,0.12%,0.91%,0.05%,1.40%,0.04%,0.65%,0.02%,0.32%,0.02%,0.12%,0.02%,0.12%,0.01%,0.16%,0.01%,0.12%,0.01%,0.07%,0.01%,0.05%,0.01%,0.04%,0.01%,0.05%,0.28,1.19,0.06,0.51,0.08,0.05,0.05,0.07,0.01,0.14,0.01,0.08,0.01,0.03,0.01,0.07,0.00,0.02,0.01,0.02,0.00,0.01,0.00,0.03,119.34,121.58,122.18,0.38,0.44,0.49,2.02%,0.32,0.11%,1.14%,0.04%,1.52%,0.03%,0.53%,0.02%,0.37%,0.02%,0.07%,0.01%,0.08%,0.01%,0.16%,0.01%,0.04%,0.01%,0.05%,0.01%,0.04%,0.01%,0.01%,0.01%,0.05%,0.00,0.23,0.00,0.15,0.00,0.09,0.00,0.07,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.04,0.00,0.03,0.00,0.01,0.00,0.01,0.00,0.01,241.20,243.44,244.08,0.00,0.00,0.00,1.90%,0.00,0.11%,1.01%,0.04%,1.44%,0.03%,0.58%,0.02%,0.34%,0.02%,0.04%,0.01%,0.06%,0.01%,0.16%,0.01%,0.08%,0.01%,0.03%,0.01%,0.02%,0.01%,0.02%,0.01%,0.01%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336,0.798,276,12,59.96,60.00,60.05
23-Jul-2018 11:40:00,10.000,Y,120.36,122.40,123.68,2.20,2.39,2.63,1.86%,1.34,0.10%,0.92%,0.04%,1.40%,0.03%,0.63%,0.02%,0.31%,0.02%,0.14%,0.02%,0.14%,0.02%,0.17%,0.02%,0.13%,0.01%,0.08%,0.02%,0.07%,0.02%,0.06%,0.02%,0.07%,0.27,1.18,0.06,0.52,0.08,0.04,0.05,0.06,0.01,0.14,0.01,0.09,0.01,0.03,0.01,0.07,0.00,0.02,0.01,0.02,0.01,0.00,0.00,0.03,118.58,121.10,121.94,0.31,0.44,0.52,1.95%,0.32,0.10%,1.09%,0.04%,1.45%,0.03%,0.53%,0.02%,0.39%,0.02%,0.08%,0.02%,0.08%,0.02%,0.15%,0.02%,0.05%,0.01%,0.07%,0.01%,0.05%,0.01%,0.03%,0.02%,0.06%,0.00,0.23,0.00,0.15,0.00,0.09,0.00,0.08,0.00,0.07,0.00,0.05,0.00,0.04,0.00,0.04,0.00,0.03,0.00,0.01,0.00,0.01,0.00,0.01,240.92,243.56,244.52,0.00,0.00,0.00,1.88%,0.00,0.10%,0.99%,0.04%,1.41%,0.03%,0.57%,0.02%,0.35%,0.02%,0.06%,0.01%,0.08%,0.01%,0.16%,0.01%,0.08%,0.01%,0.05%,0.01%,0.03%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336,0.796,276,12,59.94,59.98,60.04
