0,Evento,Hora inicio,dato des,Valor máximo,Hora final,segundo dat,Duración
1,Interrupci�n voltaje UL3,13.06.2018 19:36:34,088,0.019,13.06.2018 19:36:39,096,5s 9ms
2,Interrupci�n voltaje UL2,13.06.2018 19:36:34,145,0.019,13.06.2018 19:36:39,088,4s 942ms
3,Interrupci�n voltaje UL1,13.06.2018 19:36:34,154,0.023,13.06.2018 19:36:39,088,4s 934ms
